line                  time        mass     lg(L)  lg(Teff)        1H_surf       4He_surf       12C_surf       13C_surf       14N_surf       16O_surf       17O_surf       18O_surf      20Ne_surf      22Ne_surf  26Al_surf  Mcc/Mt   lg(Teff)  lg(Md)  lg(rhoc)    lg(Tc)         1H_cen        4He_cen        12C_cen        13C_cen        14N_cen        16O_cen        17O_cen        18O_cen       20Ne_cen       22Ne_cen   26Al_cen  Omeg_surf   Omeg_cen     Rp/Req   Md/Md(0)   v_crit1   v_crit2    v_equa  Om/Om_cr  Gamma_Ed  lg(Mdot_mech)             L_tot  log(g_pol)    R_pol     M_bol       M_V       U-B       B-V       V-R       V-I       J-K       H-K       V-K       G-V     Gbp-V     Grp-V     GFlag        BC
   -                    yr        Msun      Lsun        K      mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac. mass frac.       -          K   Ms/yr     g/cm3         K     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac. mass frac.        s-1        s-1          -          -      km/s      km/s      km/s         -         -        Msun/yr           10^53 g       cm/s2     Rsun         -         -         -         -         -         -         -         -         -         -         -         -         -
  1  0.000000000000000E+00  149.532551  6.372929  4.722964  7.2000000E-01  2.6595590E-01  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.8498  4.722964   -4.826  0.206009  7.670263  7.1699220E-01  2.6874130E-01  4.3942928E-05  1.2052955E-05  4.0540799E-03  4.8531764E-03  6.9244170E-06  1.5591995E-08  1.8755109E-03  1.0517738E-04  0.000E+00  2.820E-05  2.958E-05  9.580E-01  1.078E+00  1.03E+02  1.18E+02  3.66E+01  0.510074  0.417301  0.0000000E+00  9.7379207461E+00       4.109    17.85  -11.1823   -6.5340   -1.2038   -0.3729   -0.1615   -0.4743   -0.2530   -0.0414   -1.0685   -0.0884   -0.3285    0.4053         1   -4.6483
  2  4.135219574355472E+04  148.907015  6.373675  4.718347  7.1999960E-01  2.6595600E-01  2.2809192E-03  2.8289734E-05  6.6079200E-04  5.7184325E-03  2.2697492E-06  1.2877741E-05  1.8768897E-03  1.5180561E-04  0.000E+00  0.8471  4.718347   -4.816  0.186034  7.663543  7.0924730E-01  2.7667380E-01  5.6794062E-05  1.5595381E-05  5.3566864E-03  3.3449721E-03  4.7978977E-06  1.0004820E-08  1.8725656E-03  4.4242864E-05  0.000E+00  2.640E-05  2.771E-05  9.605E-01  1.073E+00  1.02E+02  1.16E+02  3.50E+01  0.496113  0.419775  0.0000000E+00  9.3510337644E+00       4.087    18.28  -11.1842   -6.5659   -1.2027   -0.3717   -0.1609   -0.4725   -0.2522   -0.0412   -1.0650   -0.0879   -0.3273    0.4038         1   -4.6183
  3  8.308703644286435E+04  148.264957  6.374660  4.715882  7.1994880E-01  2.6599790E-01  2.2025954E-03  3.7965274E-05  7.5321236E-04  5.7058673E-03  2.4264068E-06  1.2270795E-05  1.8768697E-03  1.5111969E-04  0.000E+00  0.8453  4.715882   -4.809  0.177800  7.660718  7.0151120E-01  2.8451780E-01  6.3686252E-05  1.7486483E-05  6.1028894E-03  2.4817233E-03  3.6437977E-06  7.7406360E-09  1.8702800E-03  2.2075806E-05  0.000E+00  2.490E-05  2.639E-05  9.632E-01  1.069E+00  1.01E+02  1.15E+02  3.35E+01  0.480154  0.422537  0.0000000E+00  8.9671002218E+00       4.072    18.54  -11.1867   -6.5844   -1.2020   -0.3711   -0.1606   -0.4716   -0.2517   -0.0412   -1.0631   -0.0876   -0.3266    0.4030         1   -4.6023
  4  1.253016748766335E+05  147.604749  6.375774  4.714078  7.1964400E-01  2.6628230E-01  1.9886060E-03  4.9136729E-05  1.0604171E-03  5.6275637E-03  2.8375625E-06  1.0845602E-05  1.8767395E-03  1.4710279E-04  0.000E+00  0.8442  4.714078   -4.803  0.173452  7.659180  6.9377980E-01  2.9232040E-01  6.8218606E-05  1.8749290E-05  6.5953600E-03  1.9120549E-03  2.8335409E-06  6.0775424E-09  1.8682719E-03  1.2794009E-05  0.000E+00  2.380E-05  2.525E-05  9.645E-01  1.062E+00  1.00E+02  1.14E+02  3.27E+01  0.472121  0.425442  0.0000000E+00  8.5835765506E+00       4.061    18.74  -11.1894   -6.5988   -1.2016   -0.3706   -0.1603   -0.4709   -0.2514   -0.0411   -1.0618   -0.0874   -0.3261    0.4024         1   -4.5906
  5  1.679235103362803E+05  146.927059  6.377223  4.712512  7.1890170E-01  2.6700880E-01  1.7346222E-03  5.3418355E-05  1.5018904E-03  5.4577654E-03  3.2488945E-06  9.2902269E-06  1.8764372E-03  1.3908652E-04  0.000E+00  0.8440  4.712512   -4.795  0.171171  7.658324  6.8605020E-01  3.0010050E-01  7.2000565E-05  1.9774422E-05  6.9420851E-03  1.5100549E-03  2.2295986E-06  4.8886739E-09  1.8664145E-03  8.5627109E-06  0.000E+00  2.270E-05  2.420E-05  9.674E-01  1.061E+00  9.93E+01  1.13E+02  3.10E+01  0.453632  0.428648  0.0000000E+00  8.2003619007E+00       4.050    18.94  -11.1931   -6.6125   -1.2012   -0.3702   -0.1601   -0.4703   -0.2511   -0.0410   -1.0606   -0.0872   -0.3257    0.4019         1   -4.5805
  6  2.109237205043612E+05  146.232942  6.378710  4.711517  7.1750190E-01  2.6840620E-01  1.4946519E-03  5.2707485E-05  2.0162749E-03  5.1920644E-03  3.5108138E-06  7.8917551E-06  1.8759171E-03  1.2778044E-04  0.000E+00  0.8441  4.711517   -4.789  0.170182  7.657890  6.7830570E-01  3.0788180E-01  7.4262308E-05  2.0411730E-05  7.1968431E-03  1.2154985E-03  1.8035400E-06  4.0167375E-09  1.8646468E-03  6.5248857E-06  0.000E+00  2.160E-05  2.321E-05  9.697E-01  1.057E+00  9.87E+01  1.12E+02  2.97E+01  0.438311  0.431807  0.0000000E+00  7.8197538007E+00       4.041    19.09  -11.1968   -6.6226   -1.2010   -0.3700   -0.1600   -0.4699   -0.2510   -0.0410   -1.0599   -0.0871   -0.3255    0.4016         1   -4.5742
  7  2.540822672797212E+05  145.526722  6.380310  4.710824  7.1511120E-01  2.7080920E-01  1.2686169E-03  4.9484931E-05  2.6089293E-03  4.8214504E-03  3.6012313E-06  6.6115808E-06  1.8751080E-03  1.1363882E-04  0.000E+00  0.8450  4.710824   -4.783  0.170033  7.657731  6.7058690E-01  3.1562820E-01  7.6376161E-05  2.0976442E-05  7.3865128E-03  9.9552435E-04  1.4753349E-06  3.4387329E-09  1.8629465E-03  5.5001832E-06  0.000E+00  2.070E-05  2.225E-05  9.716E-01  1.053E+00  9.81E+01  1.11E+02  2.87E+01  0.425562  0.434897  0.0000000E+00  7.4451546503E+00       4.034    19.21  -11.2008   -6.6312   -1.2008   -0.3698   -0.1599   -0.4696   -0.2509   -0.0410   -1.0595   -0.0870   -0.3253    0.4013         1   -4.5696
  8  2.977414004523213E+05  144.803419  6.382012  4.710437  7.1155910E-01  2.7438640E-01  1.0640703E-03  4.5336391E-05  3.2467553E-03  4.3716969E-03  3.5276987E-06  5.4700486E-06  1.8740021E-03  9.8212483E-05  0.000E+00  0.8467  4.710437   -4.778  0.170285  7.657701  6.6285140E-01  3.2338460E-01  7.8315705E-05  2.1503735E-05  7.5305926E-03  8.2786756E-04  1.2162684E-06  2.8583340E-09  1.8612859E-03  4.9659803E-06  0.000E+00  2.010E-05  2.132E-05  9.726E-01  1.048E+00  9.77E+01  1.10E+02  2.80E+01  0.417929  0.437877  0.0000000E+00  7.0751460782E+00       4.027    19.30  -11.2050   -6.6378   -1.2007   -0.3697   -0.1598   -0.4694   -0.2508   -0.0410   -1.0592   -0.0870   -0.3251    0.4012         1   -4.5672
  9  3.418061074164263E+05  144.064839  6.383990  4.710522  7.0673940E-01  2.7924050E-01  8.8088018E-04  4.1097172E-05  3.9043212E-03  3.8709982E-03  3.3250418E-06  4.4540448E-06  1.8726050E-03  8.2672753E-05  0.000E+00  0.8490  4.710522   -4.774  0.171126  7.657863  6.5510700E-01  3.3114510E-01  7.9135908E-05  2.1753147E-05  7.6436360E-03  6.9744898E-04  1.0281308E-06  2.3495357E-09  1.8596533E-03  4.6404420E-06  0.000E+00  1.910E-05  2.042E-05  9.748E-01  1.044E+00  9.73E+01  1.09E+02  2.68E+01  0.402176  0.440886  0.0000000E+00  6.7118445000E+00       4.022    19.36  -11.2100   -6.6417   -1.2007   -0.3698   -0.1598   -0.4695   -0.2509   -0.0410   -1.0594   -0.0870   -0.3252    0.4013         1   -4.5683
 10  3.858261995113852E+05  143.318782  6.386000  4.710784  7.0096220E-01  2.8505590E-01  7.2803754E-04  3.7393616E-05  4.5192648E-03  3.3777656E-03  3.0483901E-06  3.6075754E-06  1.8710298E-03  6.8721778E-05  0.000E+00  0.8519  4.710784   -4.769  0.172090  7.658062  6.4737590E-01  3.3888920E-01  8.0649089E-05  2.2155375E-05  7.7327509E-03  5.9324134E-04  8.6633090E-07  1.9940015E-09  1.8580434E-03  4.3841038E-06  0.000E+00  1.830E-05  1.955E-05  9.767E-01  1.041E+00  9.69E+01  1.08E+02  2.56E+01  0.387628  0.443730  0.0000000E+00  6.3599668554E+00       4.018    19.41  -11.2150   -6.6444   -1.2008   -0.3699   -0.1599   -0.4697   -0.2509   -0.0410   -1.0596   -0.0871   -0.3253    0.4014         1   -4.5706
 11  4.286282110850651E+05  142.587053  6.387805  4.711578  6.9410910E-01  2.9194890E-01  5.9713210E-04  3.4205980E-05  5.0975568E-03  2.8964419E-03  2.7264031E-06  2.8817594E-06  1.8692562E-03  5.6217828E-05  0.000E+00  0.8534  4.711578   -4.766  0.173451  7.658393  6.3963820E-01  3.4663750E-01  8.0849970E-05  2.2235549E-05  7.8090158E-03  5.0582748E-04  7.4502436E-07  1.6196868E-09  1.8564443E-03  4.1175109E-06  0.000E+00  1.720E-05  1.873E-05  9.795E-01  1.039E+00  9.66E+01  1.08E+02  2.39E+01  0.364058  0.446060  0.0000000E+00  6.0307529565E+00       4.015    19.42  -11.2195   -6.6429   -1.2011   -0.3701   -0.1601   -0.4702   -0.2511   -0.0410   -1.0603   -0.0872   -0.3256    0.4018         1   -4.5766
 12  4.709945031920274E+05  141.857778  6.389420  4.712395  6.8636890E-01  2.9972820E-01  4.8690569E-04  3.1562571E-05  5.6234439E-03  2.4466528E-03  2.3906266E-06  2.2691424E-06  1.8673379E-03  4.5385898E-05  0.000E+00  0.8550  4.712395   -4.763  0.174587  7.658648  6.3190120E-01  3.5438340E-01  8.2272617E-05  2.2618099E-05  7.8691042E-03  4.3489273E-04  6.3207652E-07  1.3394438E-09  1.8548576E-03  3.9322531E-06  0.000E+00  1.680E-05  1.794E-05  9.805E-01  1.035E+00  9.64E+01  1.08E+02  2.33E+01  0.355811  0.447969  0.0000000E+00  5.7184971392E+00       4.014    19.39  -11.2236   -6.6411   -1.2014   -0.3704   -0.1602   -0.4705   -0.2512   -0.0411   -1.0611   -0.0873   -0.3259    0.4021         1   -4.5824
 13  5.129493435973264E+05  141.130762  6.391127  4.713459  6.7818170E-01  3.0795110E-01  3.9691713E-04  2.9453172E-05  6.0806667E-03  2.0475562E-03  2.0702600E-06  1.7676749E-06  1.8653771E-03  3.6375386E-05  0.000E+00  0.8563  4.713459   -4.760  0.176195  7.659058  6.2416370E-01  3.6212790E-01  8.2465084E-05  2.2682079E-05  7.9194119E-03  3.7713827E-04  5.5078196E-07  1.1426161E-09  1.8532807E-03  3.8027386E-06  0.000E+00  1.580E-05  1.720E-05  9.829E-01  1.032E+00  9.63E+01  1.07E+02  2.18E+01  0.333614  0.449854  0.0000000E+00  5.4223062784E+00       4.013    19.37  -11.2278   -6.6379   -1.2017   -0.3707   -0.1604   -0.4710   -0.2515   -0.0411   -1.0620   -0.0874   -0.3262    0.4025         1   -4.5899
 14  5.543934589872728E+05  140.407593  6.392647  4.714380  6.6994930E-01  3.1621460E-01  3.2613756E-04  2.7840657E-05  6.4610179E-03  1.7099384E-03  1.7839106E-06  1.3720925E-06  1.8634616E-03  2.9184023E-05  0.000E+00  0.8575  4.714380   -4.757  0.177724  7.659452  6.1643930E-01  3.6985800E-01  8.3398636E-05  2.2909723E-05  7.9593957E-03  3.2998499E-04  4.7862747E-07  1.0254098E-09  1.8517140E-03  3.7115395E-06  0.000E+00  1.540E-05  1.649E-05  9.838E-01  1.029E+00  9.61E+01  1.07E+02  2.12E+01  0.325767  0.451531  0.0000000E+00  5.1418789043E+00       4.013    19.33  -11.2316   -6.6352   -1.2019   -0.3710   -0.1605   -0.4714   -0.2516   -0.0411   -1.0628   -0.0876   -0.3265    0.4028         1   -4.5964
 15  5.948972685287383E+05  139.696313  6.394067  4.715288  6.6183480E-01  3.2435540E-01  2.7149798E-04  2.6640337E-05  6.7708166E-03  1.4307885E-03  1.5359125E-06  1.0656500E-06  1.8616201E-03  2.3560298E-05  0.000E+00  0.8578  4.715288   -4.754  0.179338  7.659861  6.0871310E-01  3.7758890E-01  8.3837101E-05  2.3038166E-05  7.9931635E-03  2.9070444E-04  4.2078032E-07  8.7773932E-10  1.8501522E-03  3.6383836E-06  0.000E+00  1.460E-05  1.581E-05  9.856E-01  1.027E+00  9.59E+01  1.06E+02  1.99E+01  0.307373  0.453102  0.0000000E+00  4.8797475854E+00       4.012    19.30  -11.2352   -6.6324   -1.2022   -0.3712   -0.1607   -0.4718   -0.2518   -0.0412   -1.0636   -0.0877   -0.3268    0.4032         1   -4.6027
 16  6.349219873472098E+05  138.988948  6.395358  4.716185  6.5381770E-01  3.3239460E-01  2.2905713E-04  2.5747927E-05  7.0242896E-03  1.1992594E-03  1.3218659E-06  8.2668099E-07  1.8598389E-03  1.9139978E-05  0.000E+00  0.8578  4.716185   -4.751  0.181089  7.660315  6.0098020E-01  3.8532550E-01  8.3826973E-05  2.3057755E-05  8.0212557E-03  2.5863009E-04  3.7579091E-07  7.7523582E-10  1.8485939E-03  3.5949982E-06  0.000E+00  1.380E-05  1.517E-05  9.870E-01  1.025E+00  9.58E+01  1.06E+02  1.89E+01  0.292571  0.454560  0.0000000E+00  4.6319498708E+00       4.011    19.27  -11.2384   -6.6294   -1.2024   -0.3715   -0.1608   -0.4722   -0.2520   -0.0412   -1.0643   -0.0878   -0.3271    0.4035         1   -4.6090
 17  6.747464854167609E+05  138.280051  6.396719  4.716876  6.4604850E-01  3.4018220E-01  1.9639324E-04  2.5091440E-05  7.2292564E-03  1.0097477E-03  1.1407289E-06  6.4205346E-07  1.8581425E-03  1.5701494E-05  0.000E+00  0.8581  4.716876   -4.748  0.182941  7.660798  5.9323970E-01  3.9306910E-01  8.4137066E-05  2.3132989E-05  8.0435236E-03  2.3271043E-04  3.3787612E-07  6.9766384E-10  1.8470379E-03  3.5768823E-06  0.000E+00  1.330E-05  1.456E-05  9.881E-01  1.023E+00  9.56E+01  1.06E+02  1.81E+01  0.280476  0.456170  0.0000000E+00  4.3957187334E+00       4.009    19.25  -11.2418   -6.6279   -1.2027   -0.3717   -0.1609   -0.4726   -0.2522   -0.0412   -1.0650   -0.0879   -0.3273    0.4038         1   -4.6139
 18  7.147588723805941E+05  137.561479  6.398178  4.717427  6.3847400E-01  3.4777200E-01  1.7118277E-04  2.4608063E-05  7.3955212E-03  8.5424321E-04  9.8763188E-07  4.9901544E-07  1.8565132E-03  1.3020981E-05  0.000E+00  0.8591  4.717427   -4.744  0.184679  7.661238  5.8550240E-01  4.0080880E-01  8.4750248E-05  2.3307985E-05  8.0606884E-03  2.1209067E-04  3.0566881E-07  6.3230754E-10  1.8454860E-03  3.5795147E-06  0.000E+00  1.280E-05  1.396E-05  9.887E-01  1.020E+00  9.53E+01  1.05E+02  1.76E+01  0.273370  0.457982  0.0000000E+00  4.1673230941E+00       4.008    19.24  -11.2454   -6.6276   -1.2028   -0.3719   -0.1610   -0.4728   -0.2523   -0.0413   -1.0654   -0.0880   -0.3275    0.4040         1   -4.6178
 19  7.548876509747369E+05  136.833297  6.399888  4.717891  6.3107030E-01  3.5518820E-01  1.5204789E-04  2.4261548E-05  7.5286905E-03  7.2823080E-04  8.5997589E-07  3.8997955E-07  1.8549423E-03  1.0966317E-05  0.000E+00  0.8609  4.717891   -4.739  0.186592  7.661732  5.7777930E-01  4.0853380E-01  8.5424056E-05  2.3477349E-05  8.0742045E-03  1.9556112E-04  2.7974594E-07  5.8126298E-10  1.8439389E-03  3.5928175E-06  0.000E+00  1.220E-05  1.337E-05  9.899E-01  1.019E+00  9.51E+01  1.05E+02  1.66E+01  0.258568  0.460146  0.0000000E+00  3.9467671265E+00       4.005    19.26  -11.2497   -6.6285   -1.2030   -0.3721   -0.1611   -0.4730   -0.2524   -0.0413   -1.0659   -0.0880   -0.3276    0.4042         1   -4.6212
 20  7.953705660400147E+05  136.089846  6.401757  4.718405  6.2335640E-01  3.6291300E-01  1.3698219E-04  2.4011974E-05  7.6400737E-03  6.2153118E-04  7.4870139E-07  3.0359532E-07  1.8533258E-03  9.3318370E-06  0.000E+00  0.8634  4.718405   -4.733  0.188741  7.662298  5.7003050E-01  4.1628400E-01  8.5293939E-05  2.3458114E-05  8.0861794E-03  1.8208980E-04  2.6126436E-07  5.3395342E-10  1.8423879E-03  3.6113806E-06  0.000E+00  1.150E-05  1.280E-05  9.909E-01  1.017E+00  9.48E+01  1.04E+02  1.57E+01  0.245999  0.462458  0.0000000E+00  3.7320361448E+00       4.002    19.27  -11.2544   -6.6294   -1.2031   -0.3722   -0.1612   -0.4733   -0.2525   -0.0413   -1.0664   -0.0881   -0.3278    0.4044         1   -4.6250
 21  8.359750694959416E+05  135.334413  6.403759  4.719009  6.1504430E-01  3.7123440E-01  1.2494848E-04  2.3838126E-05  7.7350817E-03  5.2937980E-04  6.4985091E-07  2.3400873E-07  1.8516023E-03  8.0133431E-06  0.000E+00  0.8671  4.719009   -4.727  0.190844  7.662845  5.6230090E-01  4.2401480E-01  8.6032150E-05  2.3631659E-05  8.0948181E-03  1.7103607E-04  2.4338108E-07  5.0419518E-10  1.8408412E-03  3.6330888E-06  0.000E+00  1.120E-05  1.224E-05  9.913E-01  1.016E+00  9.45E+01  1.04E+02  1.52E+01  0.239604  0.464797  0.0000000E+00  3.5242143945E+00       4.000    19.26  -11.2594   -6.6301   -1.2033   -0.3724   -0.1613   -0.4736   -0.2526   -0.0413   -1.0669   -0.0882   -0.3280    0.4046         1   -4.6293
 22  8.756176757963593E+05  134.587819  6.405530  4.719953  6.0605250E-01  3.8023440E-01  1.1536410E-04  2.3725840E-05  7.8160811E-03  4.4987081E-04  5.6232811E-07  1.7798180E-07  1.8497538E-03  6.9541283E-06  0.000E+00  0.8694  4.719953   -4.723  0.192997  7.663407  5.5457490E-01  4.3174180E-01  8.6027140E-05  2.3642821E-05  8.1033427E-03  1.6129942E-04  2.2956991E-07  4.7020422E-10  1.8392950E-03  3.6493325E-06  0.000E+00  1.060E-05  1.171E-05  9.922E-01  1.014E+00  9.43E+01  1.03E+02  1.45E+01  0.228293  0.466672  0.0000000E+00  3.3288532202E+00       3.999    19.23  -11.2638   -6.6280   -1.2036   -0.3727   -0.1614   -0.4740   -0.2528   -0.0414   -1.0678   -0.0883   -0.3283    0.4050         1   -4.6358
 23  9.143957450416285E+05  133.850202  6.407074  4.721049  5.9640240E-01  3.8989160E-01  1.0773124E-04  2.3663334E-05  7.8851311E-03  3.8133330E-04  4.8513613E-07  1.3274189E-07  1.8477827E-03  6.1038106E-06  0.000E+00  0.8707  4.721049   -4.719  0.195094  7.663950  5.4684010E-01  4.3947740E-01  8.6280597E-05  2.3723069E-05  8.1103391E-03  1.5287859E-04  2.1701011E-07  4.3836331E-10  1.8377468E-03  3.6661853E-06  0.000E+00  1.000E-05  1.120E-05  9.931E-01  1.013E+00  9.42E+01  1.03E+02  1.35E+01  0.213979  0.468084  0.0000000E+00  3.1458824781E+00       3.999    19.18  -11.2677   -6.6244   -1.2039   -0.3730   -0.1616   -0.4745   -0.2530   -0.0414   -1.0687   -0.0885   -0.3286    0.4054         1   -4.6433
 24  9.525351486596398E+05  133.118526  6.408449  4.722124  5.8649610E-01  3.9980380E-01  1.0178895E-04  2.3640749E-05  7.9425801E-03  3.2373011E-04  4.1896128E-07  9.6920891E-08  1.8457685E-03  5.4358111E-06  0.000E+00  0.8715  4.722124   -4.715  0.197238  7.664505  5.3910030E-01  4.4721790E-01  8.6475214E-05  2.3776393E-05  8.1162960E-03  1.4575541E-04  2.0645018E-07  4.1716720E-10  1.8361974E-03  3.6860651E-06  0.000E+00  9.630E-06  1.072E-05  9.936E-01  1.011E+00  9.41E+01  1.03E+02  1.31E+01  0.207044  0.469221  0.0000000E+00  2.9741371940E+00       3.999    19.12  -11.2711   -6.6205   -1.2042   -0.3734   -0.1618   -0.4749   -0.2532   -0.0415   -1.0696   -0.0886   -0.3289    0.4058         1   -4.6506
 25  9.903497591046660E+05  132.386621  6.409877  4.723146  5.7736520E-01  4.0893920E-01  9.7555048E-05  2.3642396E-05  7.9861855E-03  2.7961560E-04  3.6744403E-07  7.0996385E-08  1.8439183E-03  4.9568854E-06  0.000E+00  0.8724  4.723146   -4.711  0.200090  7.665293  5.3135310E-01  4.5496530E-01  8.4747440E-05  2.3327335E-05  8.1239374E-03  1.3988036E-04  2.0417504E-07  3.9766585E-10  1.8346459E-03  3.7099297E-06  0.000E+00  9.010E-06  1.028E-05  9.942E-01  1.010E+00  9.40E+01  1.03E+02  1.24E+01  0.196092  0.470644  0.0000000E+00  2.8122524574E+00       3.999    19.07  -11.2747   -6.6171   -1.2045   -0.3737   -0.1619   -0.4754   -0.2534   -0.0415   -1.0704   -0.0887   -0.3292    0.4062         1   -4.6576
 26  1.027552968627856E+06  131.659519  6.411326  4.723753  5.6895120E-01  4.1735670E-01  9.4597738E-05  2.3659202E-05  8.0189096E-03  2.4619679E-04  3.2777376E-07  5.2536192E-08  1.8422180E-03  4.6205317E-06  0.000E+00  0.8733  4.723753   -4.707  0.202298  7.665866  5.2363030E-01  4.6268850E-01  8.5226343E-05  2.3437966E-05  8.1275017E-03  1.3504012E-04  1.9604637E-07  3.8573588E-10  1.8330973E-03  3.7380973E-06  0.000E+00  8.480E-06  9.851E-06  9.951E-01  1.010E+00  9.37E+01  1.02E+02  1.14E+01  0.181687  0.472289  0.0000000E+00  2.6616285329E+00       3.997    19.06  -11.2783   -6.6164   -1.2047   -0.3739   -0.1620   -0.4757   -0.2536   -0.0416   -1.0710   -0.0888   -0.3294    0.4064         1   -4.6619
 27  1.064612925258426E+06  130.927053  6.412792  4.724346  5.6050710E-01  4.2580350E-01  9.2272163E-05  2.3651397E-05  8.0454586E-03  2.1901132E-04  2.9541644E-07  3.8522484E-08  1.8405155E-03  4.3709950E-06  0.000E+00  0.8744  4.724346   -4.702  0.204563  7.666453  5.1589170E-01  4.7042740E-01  8.5390040E-05  2.3484963E-05  8.1307749E-03  1.3102903E-04  1.8976665E-07  3.7272840E-10  1.8315450E-03  3.7696874E-06  0.000E+00  8.080E-06  9.437E-06  9.955E-01  1.009E+00  9.35E+01  1.02E+02  1.09E+01  0.173297  0.473979  0.0000000E+00  2.5175507971E+00       3.995    19.04  -11.2820   -6.6159   -1.2049   -0.3741   -0.1621   -0.4760   -0.2537   -0.0416   -1.0716   -0.0889   -0.3297    0.4067         1   -4.6660
 28  1.101396066146177E+06  130.191718  6.414245  4.724940  5.5218170E-01  4.3413110E-01  9.0431744E-05  2.3611438E-05  8.0665153E-03  1.9748485E-04  2.6992900E-07  2.8230249E-08  1.8388395E-03  4.1946874E-06  0.000E+00  0.8755  4.724940   -4.697  0.206776  7.667019  5.0815260E-01  4.7816670E-01  8.5566122E-05  2.3550132E-05  8.1334265E-03  1.2768872E-04  1.8424472E-07  3.6009345E-10  1.8299919E-03  3.8040810E-06  0.000E+00  7.760E-06  9.035E-06  9.957E-01  1.007E+00  9.33E+01  1.01E+02  1.06E+01  0.169918  0.475699  0.0000000E+00  2.3802179172E+00       3.994    19.03  -11.2856   -6.6154   -1.2051   -0.3743   -0.1622   -0.4763   -0.2539   -0.0416   -1.0722   -0.0890   -0.3299    0.4070         1   -4.6702
 29  1.137818704606976E+06  129.455266  6.415723  4.725521  5.4385640E-01  4.4245800E-01  8.9056503E-05  2.3577350E-05  8.0832164E-03  1.8030112E-04  2.4936182E-07  2.0651468E-08  1.8371654E-03  4.0731185E-06  0.000E+00  0.8767  4.725521   -4.692  0.209026  7.667594  5.0042960E-01  4.8588990E-01  8.6221558E-05  2.3710099E-05  8.1349238E-03  1.2491228E-04  1.7870871E-07  3.5386498E-10  1.8284409E-03  3.8398946E-06  0.000E+00  7.320E-06  8.653E-06  9.963E-01  1.007E+00  9.30E+01  1.01E+02  9.81E+00  0.157641  0.477458  0.0000000E+00  2.2500356461E+00       3.992    19.02  -11.2893   -6.6151   -1.2053   -0.3745   -0.1624   -0.4766   -0.2540   -0.0416   -1.0728   -0.0891   -0.3301    0.4072         1   -4.6742
 30  1.174452388613486E+06  128.705470  6.417404  4.726147  5.3543290E-01  4.5088280E-01  8.8074064E-05  2.3562769E-05  8.0965400E-03  1.6642407E-04  2.3239601E-07  1.5026122E-08  1.8354725E-03  3.9922439E-06  0.000E+00  0.8788  4.726147   -4.686  0.211571  7.668260  4.9270280E-01  4.9361660E-01  8.5772818E-05  2.3608829E-05  8.1375529E-03  1.2263234E-04  1.7656650E-07  3.4481554E-10  1.8268880E-03  3.8777829E-06  0.000E+00  7.000E-06  8.281E-06  9.965E-01  1.006E+00  9.28E+01  1.00E+02  9.54E+00  0.153662  0.479474  0.0000000E+00  2.1246087916E+00       3.990    19.00  -11.2935   -6.6149   -1.2055   -0.3747   -0.1625   -0.4770   -0.2541   -0.0417   -1.0734   -0.0892   -0.3303    0.4075         1   -4.6786
 31  1.211114879881517E+06  127.944849  6.419216  4.726851  5.2671120E-01  4.5960560E-01  8.7383582E-05  2.3563428E-05  8.1072818E-03  1.5508546E-04  2.1822545E-07  1.0835283E-08  1.8337203E-03  3.9429678E-06  0.000E+00  0.8816  4.726851   -4.680  0.213960  7.668870  4.8496210E-01  5.0135740E-01  8.6296070E-05  2.3745421E-05  8.1384789E-03  1.2071230E-04  1.7245565E-07  3.3926355E-10  1.8253309E-03  3.9189795E-06  0.000E+00  6.550E-06  7.920E-06  9.970E-01  1.006E+00  9.26E+01  1.00E+02  8.79E+00  0.142064  0.481587  0.0000000E+00  2.0041175642E+00       3.988    18.98  -11.2980   -6.6146   -1.2057   -0.3750   -0.1626   -0.4773   -0.2543   -0.0417   -1.0741   -0.0893   -0.3305    0.4078         1   -4.6835
 32  1.246862796650577E+06  127.194325  6.420705  4.727812  5.1733540E-01  4.6898210E-01  8.6911767E-05  2.3577493E-05  8.1161269E-03  1.4560347E-04  2.0609410E-07  7.6717781E-09  1.8318366E-03  3.9191849E-06  0.000E+00  0.8830  4.727812   -4.676  0.216479  7.669523  4.7723360E-01  5.0908590E-01  8.6212369E-05  2.3728284E-05  8.1400546E-03  1.1904619E-04  1.7027761E-07  3.3334155E-10  1.8237750E-03  3.9606246E-06  0.000E+00  6.190E-06  7.578E-06  9.973E-01  1.005E+00  9.24E+01  9.97E+01  8.29E+00  0.134158  0.483106  0.0000000E+00  1.8916003942E+00       3.988    18.94  -11.3018   -6.6118   -1.2060   -0.3752   -0.1628   -0.4777   -0.2545   -0.0417   -1.0750   -0.0894   -0.3308    0.4081         1   -4.6900
