line                  time        mass     lg(L)  lg(Teff)        1H_surf       4He_surf       12C_surf       13C_surf       14N_surf       16O_surf       17O_surf       18O_surf      20Ne_surf      22Ne_surf  26Al_surf  Mcc/Mt   lg(Teff)  lg(Md)  lg(rhoc)    lg(Tc)         1H_cen        4He_cen        12C_cen        13C_cen        14N_cen        16O_cen        17O_cen        18O_cen       20Ne_cen       22Ne_cen   26Al_cen  Omeg_surf   Omeg_cen     Rp/Req   Md/Md(0)   v_crit1   v_crit2    v_equa  Om/Om_cr  Gamma_Ed  lg(Mdot_mech)             L_tot  log(g_pol)    R_pol     M_bol       M_V       U-B       B-V       V-R       V-I       J-K       H-K       V-K       G-V     Gbp-V     Grp-V     GFlag        BC
 10  5.185148819444202E+05   82.438194  5.992071  4.686567  7.1885970E-01  2.6709150E-01  2.0920270E-03  2.8959949E-05  1.0460663E-03  5.5301375E-03  2.5776071E-06  1.1780369E-05  1.8765369E-03  1.4281071E-04  6.817E-07  0.7537  4.686567   -5.287  0.295052  7.638482  6.4186520E-01  3.4439740E-01  7.3987546E-05  2.0304751E-05  7.7307502E-03  6.0647791E-04  1.0225173E-06  2.5567841E-09  1.8591627E-03  3.0927636E-06  2.872E-05  2.650E-05  2.913E-05  9.698E-01  1.044E+00  8.74E+02  1.09E+03  2.63E+02  0.438133  0.314710  0.0000000E+00  3.0403864248E+00       4.079    13.72  -10.2302   -5.8484   -1.1926   -0.3618   -0.1550   -0.4562   -0.2459   -0.0398   -1.0380   -0.0831   -0.3161    0.3901         1   -4.3818
 11  5.762821075067152E+05   82.137057  5.994859  4.685831  7.1795270E-01  2.6800100E-01  2.0091466E-03  2.8837612E-05  1.2474849E-03  5.4110809E-03  2.6536519E-06  1.1298405E-05  1.8762821E-03  1.3800434E-04  1.096E-06  0.7533  4.685831   -5.279  0.295915  7.638888  6.3350910E-01  3.5276320E-01  7.4724471E-05  2.0501777E-05  7.7984896E-03  5.2795921E-04  8.8940324E-07  2.4763296E-09  1.8576350E-03  3.0784569E-06  2.882E-05  2.540E-05  2.833E-05  9.719E-01  1.044E+00  8.69E+02  1.08E+03  2.52E+02  0.423326  0.317730  0.0000000E+00  2.9403557810E+00       4.070    13.83  -10.2371   -5.8602   -1.1924   -0.3616   -0.1549   -0.4559   -0.2458   -0.0398   -1.0374   -0.0830   -0.3159    0.3898         1   -4.3770
 12  6.339977610340153E+05   81.830434  5.997640  4.685129  7.1663350E-01  2.6932530E-01  1.9150247E-03  2.8590930E-05  1.4921087E-03  5.2578788E-03  2.7102329E-06  1.0751187E-05  1.8759280E-03  1.3224970E-04  1.616E-06  0.7529  4.685129   -5.271  0.296922  7.639335  6.2515870E-01  3.6112110E-01  7.5421602E-05  2.0699013E-05  7.8515636E-03  4.6623270E-04  7.7941872E-07  2.1637180E-09  1.8561188E-03  3.0760174E-06  2.874E-05  2.480E-05  2.753E-05  9.721E-01  1.041E+00  8.64E+02  1.07E+03  2.50E+02  0.422021  0.320723  0.0000000E+00  2.8402473149E+00       4.063    13.92  -10.2441   -5.8718   -1.1922   -0.3614   -0.1548   -0.4556   -0.2457   -0.0397   -1.0369   -0.0829   -0.3157    0.3896         1   -4.3723
 13  6.916071948351731E+05   81.518598  6.000509  4.684563  7.1489430E-01  2.7107210E-01  1.8156995E-03  2.8260453E-05  1.7657223E-03  5.0786432E-03  2.7406059E-06  1.0173570E-05  1.8754801E-03  1.2593530E-04  2.208E-06  0.7527  4.684563   -5.262  0.297852  7.639756  6.1682720E-01  3.6945850E-01  7.6249419E-05  2.0943796E-05  7.8928732E-03  4.1770043E-04  6.8867513E-07  2.0118659E-09  1.8546135E-03  3.0894433E-06  2.851E-05  2.370E-05  2.674E-05  9.742E-01  1.041E+00  8.60E+02  1.06E+03  2.39E+02  0.406633  0.323756  0.0000000E+00  2.7404227091E+00       4.055    14.03  -10.2513   -5.8825   -1.1921   -0.3613   -0.1547   -0.4554   -0.2456   -0.0397   -1.0365   -0.0829   -0.3156    0.3894         1   -4.3688
 14  7.493130774832973E+05   81.200393  6.003429  4.684177  7.1267920E-01  2.7329700E-01  1.7132107E-03  2.7873854E-05  2.0632207E-03  4.8764435E-03  2.7429426E-06  9.5772326E-06  1.8749312E-03  1.1922023E-04  2.856E-06  0.7528  4.684177   -5.254  0.299295  7.640345  6.0848220E-01  3.7780810E-01  7.6355018E-05  2.0971419E-05  7.9263528E-03  3.7931803E-04  6.2864685E-07  1.9674359E-09  1.8531109E-03  3.1126236E-06  2.816E-05  2.290E-05  2.596E-05  9.755E-01  1.039E+00  8.55E+02  1.05E+03  2.32E+02  0.396599  0.326794  0.0000000E+00  2.6408658485E+00       4.048    14.11  -10.2586   -5.8921   -1.1920   -0.3612   -0.1546   -0.4553   -0.2455   -0.0397   -1.0363   -0.0828   -0.3155    0.3893         1   -4.3665
 15  8.066574470213203E+05   80.878305  6.006407  4.683794  7.0992250E-01  2.7606590E-01  1.6082867E-03  2.7450868E-05  2.3820455E-03  4.6532029E-03  2.7179161E-06  8.9662956E-06  1.8742711E-03  1.1218660E-04  3.553E-06  0.7532  4.683794   -5.246  0.300811  7.640956  6.0014500E-01  3.8614900E-01  7.6789088E-05  2.1080401E-05  7.9530879E-03  3.4809860E-04  5.7663660E-07  1.7138975E-09  1.8516123E-03  3.1263614E-06  2.772E-05  2.220E-05  2.519E-05  9.766E-01  1.037E+00  8.51E+02  1.05E+03  2.26E+02  0.388423  0.329822  0.0000000E+00  2.5426141582E+00       4.041    14.20  -10.2660   -5.9018   -1.1919   -0.3611   -0.1546   -0.4551   -0.2455   -0.0397   -1.0360   -0.0828   -0.3154    0.3891         1   -4.3642
 16  8.638595154894764E+05   80.550988  6.009330  4.683546  7.0661510E-01  2.7938730E-01  1.5035510E-03  2.7014575E-05  2.7133552E-03  4.4154806E-03  2.6677069E-06  8.3559635E-06  1.8735034E-03  1.0504118E-04  4.274E-06  0.7536  4.683546   -5.239  0.302168  7.641514  5.9179670E-01  3.9450040E-01  7.7401838E-05  2.1251485E-05  7.9748698E-03  3.2222190E-04  5.2834743E-07  1.5958377E-09  1.8501132E-03  3.1262214E-06  2.721E-05  2.170E-05  2.441E-05  9.770E-01  1.034E+00  8.47E+02  1.04E+03  2.23E+02  0.384945  0.332754  0.0000000E+00  2.4452165509E+00       4.035    14.26  -10.2733   -5.9105   -1.1919   -0.3610   -0.1545   -0.4551   -0.2454   -0.0397   -1.0359   -0.0828   -0.3153    0.3891         1   -4.3628
 17  9.210730227980035E+05   80.217539  6.012368  4.683470  7.0270530E-01  2.8331260E-01  1.3995371E-03  2.6576283E-05  3.0542031E-03  4.1659133E-03  2.5949178E-06  7.7493157E-06  1.8726211E-03  9.7847969E-05  5.007E-06  0.7540  4.683470   -5.231  0.303609  7.642095  5.8343030E-01  4.0286930E-01  7.7812305E-05  2.1374826E-05  7.9930066E-03  3.0083128E-04  4.8874422E-07  1.5019726E-09  1.8486118E-03  3.1316194E-06  2.665E-05  2.090E-05  2.364E-05  9.783E-01  1.032E+00  8.44E+02  1.03E+03  2.15E+02  0.374407  0.335711  0.0000000E+00  2.3486592715E+00       4.029    14.33  -10.2809   -5.9181   -1.1919   -0.3610   -0.1545   -0.4551   -0.2454   -0.0397   -1.0359   -0.0828   -0.3153    0.3891         1   -4.3628
 18  9.778426793415496E+05   79.880602  6.015410  4.683509  6.9829660E-01  2.8773750E-01  1.3000726E-03  2.6158119E-05  3.3903012E-03  3.9156690E-03  2.5055687E-06  7.1686944E-06  1.8716510E-03  9.0897106E-05  5.712E-06  0.7548  4.683509   -5.223  0.305107  7.642702  5.7509810E-01  4.1120360E-01  7.8493386E-05  2.1557132E-05  8.0077121E-03  2.8292350E-04  4.5516014E-07  1.3477422E-09  1.8471163E-03  3.1362688E-06  2.603E-05  2.010E-05  2.289E-05  9.795E-01  1.031E+00  8.40E+02  1.03E+03  2.08E+02  0.364254  0.338618  0.0000000E+00  2.2540426203E+00       4.024    14.39  -10.2885   -5.9250   -1.1919   -0.3611   -0.1545   -0.4551   -0.2455   -0.0397   -1.0360   -0.0828   -0.3154    0.3891         1   -4.3636
 19  1.034437420541291E+06   79.538517  6.018519  4.683764  6.9331420E-01  2.9273690E-01  1.2038601E-03  2.5758066E-05  3.7241189E-03  3.6636639E-03  2.4022025E-06  6.6065769E-06  1.8705787E-03  8.4119506E-05  6.395E-06  0.7556  4.683764   -5.215  0.306788  7.643357  5.6675780E-01  4.1954560E-01  7.8458671E-05  2.1563437E-05  8.0212424E-03  2.6752113E-04  4.3048016E-07  1.3230402E-09  1.8456187E-03  3.1375787E-06  2.539E-05  1.930E-05  2.214E-05  9.808E-01  1.028E+00  8.37E+02  1.02E+03  2.01E+02  0.352699  0.341512  0.0000000E+00  2.1609188995E+00       4.019    14.44  -10.2963   -5.9304   -1.1920   -0.3612   -0.1546   -0.4553   -0.2455   -0.0397   -1.0363   -0.0828   -0.3155    0.3892         1   -4.3659
 20  1.090576083400282E+06   79.193027  6.021631  4.683976  6.8782650E-01  2.9824170E-01  1.1124925E-03  2.5384725E-05  4.0484684E-03  3.4159634E-03  2.2897543E-06  6.0723191E-06  1.8694209E-03  7.7643215E-05  7.036E-06  0.7566  4.683976   -5.207  0.308340  7.643965  5.5840280E-01  4.2790220E-01  7.9458257E-05  2.1824792E-05  8.0319277E-03  2.5368187E-04  4.0170799E-07  1.1348360E-09  1.8441167E-03  3.1319459E-06  2.473E-05  1.860E-05  2.141E-05  9.824E-01  1.028E+00  8.34E+02  1.01E+03  1.91E+02  0.338187  0.344349  0.0000000E+00  2.0701672685E+00       4.014    14.49  -10.3041   -5.9361   -1.1921   -0.3613   -0.1546   -0.4554   -0.2456   -0.0397   -1.0366   -0.0829   -0.3156    0.3894         1   -4.3680
 21  1.146325746378453E+06   78.843608  6.024756  4.684328  6.8181830E-01  3.0426710E-01  1.0255009E-03  2.5037163E-05  4.3633758E-03  3.1731646E-03  2.1708252E-06  5.5632356E-06  1.8681751E-03  7.1447662E-05  7.633E-06  0.7576  4.684328   -5.199  0.310068  7.644628  5.5004530E-01  4.3626100E-01  7.9507832E-05  2.1856221E-05  8.0426335E-03  2.4136023E-04  3.8135396E-07  1.1000144E-09  1.8426126E-03  3.1260570E-06  2.406E-05  1.770E-05  2.070E-05  9.838E-01  1.026E+00  8.31E+02  1.01E+03  1.83E+02  0.325420  0.347133  0.0000000E+00  1.9815681996E+00       4.010    14.53  -10.3119   -5.9409   -1.1923   -0.3614   -0.1547   -0.4556   -0.2457   -0.0397   -1.0370   -0.0829   -0.3157    0.3895         1   -4.3710
 22  1.201258820019671E+06   78.493041  6.027807  4.684772  6.7536120E-01  3.1074100E-01  9.4360694E-04  2.4718554E-05  4.6648303E-03  2.9388774E-03  2.0491185E-06  5.0836016E-06  1.8668564E-03  6.5593485E-05  8.178E-06  0.7585  4.684772   -5.191  0.311967  7.645367  5.4172290E-01  4.4458460E-01  7.9581324E-05  2.1864870E-05  8.0523297E-03  2.3018528E-04  3.6487877E-07  1.0420644E-09  1.8411130E-03  3.1200553E-06  2.339E-05  1.720E-05  2.000E-05  9.844E-01  1.023E+00  8.28E+02  1.00E+03  1.79E+02  0.319146  0.349794  0.0000000E+00  1.8959285499E+00       4.006    14.56  -10.3195   -5.9448   -1.1924   -0.3616   -0.1548   -0.4559   -0.2458   -0.0398   -1.0374   -0.0830   -0.3159    0.3897         1   -4.3747
 23  1.256262700944331E+06   78.135594  6.031002  4.685229  6.6853120E-01  3.1758720E-01  8.6734719E-04  2.4430583E-05  4.9496496E-03  2.7160143E-03  1.9277839E-06  4.6366166E-06  1.8654803E-03  6.0125956E-05  8.655E-06  0.7595  4.685229   -5.183  0.313740  7.646038  5.3335920E-01  4.5294920E-01  8.0096877E-05  2.2004315E-05  8.0599901E-03  2.2058901E-04  3.4607258E-07  9.2500523E-10  1.8396042E-03  3.1261452E-06  2.270E-05  1.640E-05  1.932E-05  9.859E-01  1.023E+00  8.25E+02  9.96E+02  1.70E+02  0.303920  0.352546  0.0000000E+00  1.8118918934E+00       4.002    14.60  -10.3275   -5.9490   -1.1926   -0.3617   -0.1549   -0.4561   -0.2459   -0.0398   -1.0379   -0.0831   -0.3160    0.3900         1   -4.3785
 24  1.310500645168183E+06   77.776652  6.034032  4.685791  6.6143110E-01  3.2470270E-01  7.9737542E-04  2.4174796E-05  5.2143661E-03  2.5076579E-03  1.8098729E-06  4.2261702E-06  1.8640668E-03  5.5097087E-05  9.063E-06  0.7606  4.685791   -5.175  0.315540  7.646716  5.2502540E-01  4.6128390E-01  8.0481161E-05  2.2111636E-05  8.0670381E-03  2.1190393E-04  3.3043528E-07  9.5058393E-10  1.8380987E-03  3.1293692E-06  2.203E-05  1.580E-05  1.864E-05  9.866E-01  1.020E+00  8.23E+02  9.91E+02  1.65E+02  0.297016  0.355135  0.0000000E+00  1.7308340211E+00       3.999    14.62  -10.3351   -5.9520   -1.1928   -0.3619   -0.1550   -0.4564   -0.2461   -0.0398   -1.0385   -0.0832   -0.3163    0.3902         1   -4.3831
 25  1.365973515769992E+06   77.402625  6.037473  4.686524  6.5378180E-01  3.3236700E-01  7.3098339E-04  2.3940825E-05  5.4685411E-03  2.3065255E-03  1.6921686E-06  3.8364112E-06  1.8625610E-03  5.0315428E-05  9.418E-06  0.7630  4.686524   -5.167  0.317623  7.647485  5.1667580E-01  4.6963400E-01  8.0266067E-05  2.2067249E-05  8.0723396E-03  2.0619336E-04  3.2248460E-07  9.7128271E-10  1.8365893E-03  3.1781775E-06  2.132E-05  1.510E-05  1.798E-05  9.877E-01  1.018E+00  8.20E+02  9.86E+02  1.58E+02  0.284934  0.358034  0.0000000E+00  1.6498148145E+00       3.996    14.64  -10.3437   -5.9546   -1.1931   -0.3622   -0.1552   -0.4569   -0.2463   -0.0399   -1.0394   -0.0833   -0.3166    0.3906         1   -4.3891
 26  1.420442015755983E+06   77.028020  6.040736  4.687371  6.4593840E-01  3.4022420E-01  6.7104679E-04  2.3738235E-05  5.7005209E-03  2.1220648E-03  1.5810344E-06  3.4842580E-06  1.8610324E-03  4.5990692E-05  9.705E-06  0.7642  4.687371   -5.159  0.319604  7.648221  5.0832170E-01  4.7798870E-01  8.0685959E-05  2.2173739E-05  8.0773209E-03  1.9982072E-04  3.1057645E-07  8.5127122E-10  1.8350754E-03  3.1794670E-06  2.063E-05  1.430E-05  1.733E-05  9.890E-01  1.018E+00  8.18E+02  9.81E+02  1.48E+02  0.268957  0.360769  0.0000000E+00  1.5721879848E+00       3.993    14.65  -10.3518   -5.9560   -1.1934   -0.3626   -0.1553   -0.4574   -0.2465   -0.0399   -1.0403   -0.0835   -0.3169    0.3911         1   -4.3959
 27  1.476410670744991E+06   76.635290  6.044418  4.688240  6.3720140E-01  3.4897510E-01  6.1232466E-04  2.3549294E-05  5.9301093E-03  1.9386950E-03  1.4676946E-06  3.1389371E-06  1.8593449E-03  4.1746624E-05  9.969E-06  0.7674  4.688240   -5.149  0.321480  7.648915  4.9998050E-01  4.8633030E-01  8.1513690E-05  2.2406882E-05  8.0794557E-03  1.9600024E-04  2.9986724E-07  7.5364755E-10  1.8335620E-03  3.2236482E-06  1.992E-05  1.370E-05  1.668E-05  9.898E-01  1.016E+00  8.15E+02  9.76E+02  1.42E+02  0.259344  0.363761  0.0000000E+00  1.4943989680E+00       3.990    14.66  -10.3610   -5.9582   -1.1937   -0.3629   -0.1555   -0.4580   -0.2467   -0.0400   -1.0413   -0.0836   -0.3173    0.3915         1   -4.4028
 28  1.530881433512752E+06   76.245455  6.047887  4.689304  6.2805200E-01  3.5813750E-01  5.5839901E-04  2.3385898E-05  6.1429545E-03  1.7679973E-03  1.3597407E-06  2.8215163E-06  1.8575920E-03  3.7843762E-05  1.019E-05  0.7696  4.689304   -5.141  0.323511  7.649655  4.9163640E-01  4.9467490E-01  8.1936103E-05  2.2521929E-05  8.0833665E-03  1.9083513E-04  2.8981602E-07  7.5694526E-10  1.8320443E-03  3.2395740E-06  1.926E-05  1.310E-05  1.606E-05  9.907E-01  1.015E+00  8.13E+02  9.71E+02  1.36E+02  0.248066  0.366496  0.0000000E+00  1.4207828440E+00       3.988    14.66  -10.3697   -5.9586   -1.1941   -0.3633   -0.1558   -0.4586   -0.2469   -0.0400   -1.0424   -0.0838   -0.3177    0.3920         1   -4.4111
 29  1.584068560055293E+06   75.857099  6.051209  4.690662  6.1831850E-01  3.6788330E-01  5.0787016E-04  2.3243038E-05  6.3440715E-03  1.6061235E-03  1.2553546E-06  2.5237905E-06  1.8557401E-03  3.4183106E-05  1.039E-05  0.7716  4.690662   -5.133  0.325731  7.650456  4.8328790E-01  5.0302380E-01  8.1849094E-05  2.2503591E-05  8.0888026E-03  1.8476925E-04  2.8091621E-07  7.0531178E-10  1.8305221E-03  3.2248835E-06  1.862E-05  1.250E-05  1.546E-05  9.916E-01  1.014E+00  8.12E+02  9.68E+02  1.29E+02  0.236389  0.368977  0.0000000E+00  1.3509905291E+00       3.987    14.63  -10.3780   -5.9565   -1.1945   -0.3638   -0.1560   -0.4593   -0.2472   -0.0401   -1.0436   -0.0840   -0.3182    0.3926         1   -4.4215
 30  1.639069379783371E+06   75.447676  6.055074  4.692116  6.0750850E-01  3.7870570E-01  4.5825593E-04  2.3113842E-05  6.5430275E-03  1.4454779E-03  1.1500079E-06  2.2311417E-06  1.8536952E-03  3.0586314E-05  1.057E-05  0.7754  4.692116   -5.124  0.327915  7.651235  4.7495150E-01  5.1136050E-01  8.2289818E-05  2.2624083E-05  8.0913556E-03  1.8112264E-04  2.7322264E-07  7.3290529E-10  1.8289999E-03  3.2685428E-06  1.796E-05  1.200E-05  1.486E-05  9.922E-01  1.012E+00  8.11E+02  9.64E+02  1.24E+02  0.228276  0.371800  0.0000000E+00  1.2811553899E+00       3.987    14.60  -10.3877   -5.9551   -1.1950   -0.3642   -0.1563   -0.4601   -0.2475   -0.0402   -1.0449   -0.0842   -0.3187    0.3933         1   -4.4326
 31  1.690623803108260E+06   75.056258  6.058279  4.693641  5.9713630E-01  3.8908850E-01  4.1597022E-04  2.3014194E-05  6.7137388E-03  1.3072441E-03  1.0580194E-06  1.9814365E-06  1.8517424E-03  2.7519223E-05  1.068E-05  0.7776  4.693641   -5.116  0.330248  7.652062  4.6659430E-01  5.1971830E-01  8.2179212E-05  2.2597501E-05  8.0971205E-03  1.7472248E-04  2.6442502E-07  7.1691410E-10  1.8274696E-03  3.2472061E-06  1.738E-05  1.130E-05  1.431E-05  9.932E-01  1.011E+00  8.10E+02  9.61E+02  1.16E+02  0.213534  0.374078  0.0000000E+00  1.2178777438E+00       3.987    14.56  -10.3957   -5.9516   -1.1955   -0.3647   -0.1566   -0.4609   -0.2478   -0.0402   -1.0463   -0.0845   -0.3193    0.3940         1   -4.4441
