line                  time        mass     lg(L)  lg(Teff)        1H_surf       4He_surf       12C_surf       13C_surf       14N_surf       16O_surf       17O_surf       18O_surf      20Ne_surf      22Ne_surf  26Al_surf  Mcc/Mt   lg(Teff)  lg(Md)  lg(rhoc)    lg(Tc)         1H_cen        4He_cen        12C_cen        13C_cen        14N_cen        16O_cen        17O_cen        18O_cen       20Ne_cen       22Ne_cen   26Al_cen  Omeg_surf   Omeg_cen     Rp/Req   Md/Md(0)   v_crit1   v_crit2    v_equa  Om/Om_cr  Gamma_Ed  lg(Mdot_mech)             L_tot  log(g_pol)    R_pol     M_bol       M_V       U-B       B-V       V-R       V-I       J-K       H-K       V-K       G-V     Gbp-V     Grp-V     GFlag        BC
 10  4.650013244043738E+05   96.681825  6.107440  4.694475  7.1595426E-01  2.7000472E-01  1.7967269E-03  2.8260251E-05  1.7553156E-03  5.1158977E-03  2.7828828E-06  1.0057917E-05  1.8756163E-03  1.2675752E-04  2.480E-06  0.7826  4.694475   -5.134  0.258944  7.644251  6.4490712E-01  3.4135383E-01  7.5637058E-05  2.0769021E-05  7.7152960E-03  6.2138961E-04  1.0035533E-06  2.5285626E-09  1.8591164E-03  3.4984617E-06  2.927E-05  2.414E-05  2.635E-05  9.716E-01  1.044E+00  9.02E+02  1.09E+03  2.63E+02  0.425239  0.351559  0.0000000E+00  3.9022175226E+00       4.063    15.13  -10.5186   -6.0755   -1.1951   -0.3644   -0.1564   -0.4603   -0.2476   -0.0402   -1.0452   -0.0843   -0.3189    0.3935         1   -4.4431
 11  5.173599463125168E+05   96.291799  6.109932  4.694010  7.1381748E-01  2.7215205E-01  1.6762977E-03  2.7799632E-05  2.0973509E-03  4.8869171E-03  2.7957181E-06  9.3570509E-06  1.8750272E-03  1.1889751E-04  3.400E-06  0.7831  4.694010   -5.126  0.259774  7.644573  6.3689638E-01  3.4937460E-01  7.6800486E-05  2.1080035E-05  7.7841768E-03  5.4086178E-04  8.6624820E-07  2.3177699E-09  1.8575992E-03  3.4607627E-06  2.948E-05  2.323E-05  2.554E-05  9.734E-01  1.043E+00  8.97E+02  1.08E+03  2.53E+02  0.412366  0.354529  0.0000000E+00  3.7507835756E+00       4.056    15.22  -10.5248   -6.0847   -1.1950   -0.3643   -0.1564   -0.4602   -0.2475   -0.0402   -1.0449   -0.0842   -0.3188    0.3934         1   -4.4402
 12  5.699514692879013E+05   95.893423  6.112540  4.693759  7.1108475E-01  2.7489841E-01  1.5548052E-03  2.7305994E-05  2.4636193E-03  4.6317412E-03  2.7715214E-06  8.6494224E-06  1.8743081E-03  1.1067461E-04  4.408E-06  0.7838  4.693759   -5.120  0.260963  7.645011  6.2887702E-01  3.5740170E-01  7.7152361E-05  2.1189641E-05  7.8395721E-03  4.7704287E-04  7.6436994E-07  2.0809093E-09  1.8560912E-03  3.4384148E-06  2.950E-05  2.240E-05  2.475E-05  9.747E-01  1.040E+00  8.93E+02  1.07E+03  2.45E+02  0.401996  0.357540  0.0000000E+00  3.6002854704E+00       4.050    15.30  -10.5313   -6.0925   -1.1950   -0.3643   -0.1563   -0.4601   -0.2475   -0.0402   -1.0448   -0.0842   -0.3187    0.3933         1   -4.4388
 13  6.225296533945444E+05   95.488567  6.115213  4.693615  7.0767654E-01  2.7832314E-01  1.4342043E-03  2.6804071E-05  2.8476480E-03  4.3551168E-03  2.7109143E-06  7.9462522E-06  1.8734482E-03  1.0228007E-04  5.487E-06  0.7850  4.693615   -5.112  0.262175  7.645453  6.2088508E-01  3.6539982E-01  7.7846447E-05  2.1383025E-05  7.8831576E-03  4.2614722E-04  6.7802794E-07  1.8866105E-09  1.8545961E-03  3.4228158E-06  2.937E-05  2.158E-05  2.396E-05  9.761E-01  1.039E+00  8.89E+02  1.06E+03  2.37E+02  0.391463  0.360510  0.0000000E+00  3.4519859501E+00       4.044    15.37  -10.5380   -6.0998   -1.1950   -0.3642   -0.1563   -0.4601   -0.2475   -0.0402   -1.0448   -0.0842   -0.3187    0.3933         1   -4.4382
 14  6.750866592801515E+05   95.077409  6.117930  4.693640  7.0361177E-01  2.8240618E-01  1.3178350E-03  2.6322641E-05  3.2357845E-03  4.0681305E-03  2.6206394E-06  7.2669947E-06  1.8724607E-03  9.4020776E-05  6.586E-06  0.7864  4.693640   -5.105  0.263535  7.645942  6.1287606E-01  3.7341396E-01  7.8451521E-05  2.1546158E-05  7.9190025E-03  3.8423776E-04  6.0904442E-07  1.7455013E-09  1.8531026E-03  3.4000779E-06  2.912E-05  2.083E-05  2.319E-05  9.775E-01  1.037E+00  8.86E+02  1.05E+03  2.30E+02  0.380384  0.363422  0.0000000E+00  3.3062934891E+00       4.039    15.44  -10.5448   -6.1059   -1.1950   -0.3643   -0.1563   -0.4601   -0.2475   -0.0402   -1.0449   -0.0842   -0.3188    0.3933         1   -4.4389
 15  7.269402773890214E+05   94.665694  6.120607  4.693796  6.9889146E-01  2.8714605E-01  1.2065505E-03  2.5871715E-05  3.6214340E-03  3.7771567E-03  2.5079009E-06  6.6167248E-06  1.8713511E-03  8.6018516E-05  7.685E-06  0.7876  4.693796   -5.098  0.265057  7.646484  6.0487258E-01  3.8142171E-01  7.8848799E-05  2.1653438E-05  7.9496196E-03  3.4863735E-04  5.5236250E-07  1.5282319E-09  1.8516126E-03  3.3579547E-06  2.879E-05  2.013E-05  2.243E-05  9.788E-01  1.034E+00  8.82E+02  1.05E+03  2.22E+02  0.369914  0.366179  0.0000000E+00  3.1657378858E+00       4.034    15.48  -10.5515   -6.1110   -1.1951   -0.3643   -0.1564   -0.4602   -0.2476   -0.0402   -1.0451   -0.0843   -0.3188    0.3934         1   -4.4405
 16  7.781220184184563E+05   94.253632  6.123173  4.694084  6.9361257E-01  2.9244493E-01  1.1023791E-03  2.5461153E-05  3.9940458E-03  3.4915160E-03  2.3809557E-06  6.0074144E-06  1.8701451E-03  7.8460692E-05  8.730E-06  0.7886  4.694084   -5.092  0.266529  7.647013  5.9686676E-01  3.8943109E-01  7.9318170E-05  2.1786110E-05  7.9755980E-03  3.1820565E-04  5.0158354E-07  1.3418322E-09  1.8501242E-03  3.3096519E-06  2.840E-05  1.953E-05  2.169E-05  9.797E-01  1.032E+00  8.79E+02  1.05E+03  2.16E+02  0.361944  0.368737  0.0000000E+00  3.0304373821E+00       4.030    15.52  -10.5579   -6.1149   -1.1952   -0.3645   -0.1564   -0.4604   -0.2476   -0.0402   -1.0454   -0.0843   -0.3190    0.3936         1   -4.4430
 17  8.286368855470337E+05   93.841632  6.125674  4.694499  6.8782587E-01  2.9825151E-01  1.0050956E-03  2.5089974E-05  4.3511426E-03  3.2143374E-03  2.2453400E-06  5.4378635E-06  1.8688551E-03  7.1359186E-05  9.712E-06  0.7891  4.694499   -5.086  0.267993  7.647531  5.8884883E-01  3.9745209E-01  7.9692860E-05  2.1904205E-05  7.9979093E-03  2.9210240E-04  4.5793239E-07  1.2247819E-09  1.8486348E-03  3.2670897E-06  2.796E-05  1.868E-05  2.097E-05  9.813E-01  1.030E+00  8.77E+02  1.04E+03  2.07E+02  0.347730  0.371130  0.0000000E+00  2.9006423988E+00       4.027    15.55  -10.5642   -6.1177   -1.1953   -0.3646   -0.1565   -0.4607   -0.2477   -0.0402   -1.0458   -0.0844   -0.3191    0.3938         1   -4.4465
 18  8.786987948731503E+05   93.427754  6.128132  4.694973  6.8160087E-01  3.0449586E-01  9.1549749E-04  2.4761534E-05  4.6881180E-03  2.9498089E-03  2.1052389E-06  4.9127883E-06  1.8674963E-03  6.4780891E-05  1.061E-05  0.7897  4.694973   -5.080  0.269571  7.648089  5.8083748E-01  4.0546605E-01  8.0148377E-05  2.2027952E-05  8.0164718E-03  2.7016226E-04  4.2144527E-07  1.1096425E-09  1.8471477E-03  3.2414143E-06  2.745E-05  1.803E-05  2.027E-05  9.822E-01  1.028E+00  8.74E+02  1.04E+03  2.00E+02  0.339063  0.373416  0.0000000E+00  2.7753396842E+00       4.023    15.57  -10.5703   -6.1200   -1.1955   -0.3648   -0.1566   -0.4609   -0.2478   -0.0402   -1.0463   -0.0845   -0.3193    0.3940         1   -4.4504
 19  9.282630720238581E+05   93.012527  6.130632  4.695524  6.7509023E-01  3.1102520E-01  8.3336339E-04  2.4471203E-05  5.0025574E-03  2.7009868E-03  1.9662053E-06  4.4310714E-06  1.8661004E-03  5.8731902E-05  1.140E-05  0.7900  4.695524   -5.074  0.271258  7.648675  5.7284320E-01  4.1346241E-01  8.0364505E-05  2.2087325E-05  8.0323670E-03  2.5166202E-04  3.9219391E-07  1.0485040E-09  1.8456645E-03  3.2259827E-06  2.692E-05  1.732E-05  1.959E-05  9.836E-01  1.026E+00  8.72E+02  1.03E+03  1.92E+02  0.325412  0.375697  0.0000000E+00  2.6547611308E+00       4.020    15.59  -10.5766   -6.1218   -1.1957   -0.3650   -0.1567   -0.4612   -0.2480   -0.0403   -1.0468   -0.0846   -0.3195    0.3943         1   -4.4548
 20  9.776981324193295E+05   92.592435  6.133136  4.696033  6.6834249E-01  3.1779046E-01  7.5850566E-04  2.4216732E-05  5.2938943E-03  2.4687709E-03  1.8303863E-06  3.9916827E-06  1.8646766E-03  5.3203344E-05  1.208E-05  0.7910  4.696033   -5.068  0.272914  7.649248  5.6482399E-01  4.2148346E-01  8.1051381E-05  2.2265959E-05  8.0451674E-03  2.3592354E-04  3.6412899E-07  9.4048292E-10  1.8441764E-03  3.2198483E-06  2.635E-05  1.671E-05  1.892E-05  9.848E-01  1.025E+00  8.69E+02  1.02E+03  1.84E+02  0.314361  0.377975  0.0000000E+00  2.5376464054E+00       4.017    15.61  -10.5828   -6.1239   -1.1959   -0.3651   -0.1569   -0.4615   -0.2481   -0.0403   -1.0473   -0.0846   -0.3197    0.3945         1   -4.4589
 21  1.026951566052808E+06   92.167605  6.135745  4.696554  6.6144267E-01  3.2470678E-01  6.9058090E-04  2.3994528E-05  5.5616552E-03  2.2541643E-03  1.7004974E-06  3.5927065E-06  1.8632416E-03  4.8180355E-05  1.264E-05  0.7920  4.696554   -5.061  0.274652  7.649843  5.5681586E-01  4.2949298E-01  8.1153979E-05  2.2313569E-05  8.0566215E-03  2.2265711E-04  3.4281916E-07  8.9618102E-10  1.8426902E-03  3.2212002E-06  2.575E-05  1.596E-05  1.826E-05  9.860E-01  1.023E+00  8.67E+02  1.02E+03  1.76E+02  0.302401  0.380362  0.0000000E+00  2.4238426246E+00       4.014    15.63  -10.5894   -6.1262   -1.1961   -0.3653   -0.1570   -0.4618   -0.2482   -0.0403   -1.0478   -0.0847   -0.3199    0.3948         1   -4.4632
 22  1.076379001587321E+06   91.734141  6.138486  4.697094  6.5430319E-01  3.3186160E-01  6.2882718E-04  2.3801747E-05  5.8083317E-03  2.0553446E-03  1.5761807E-06  3.2296935E-06  1.8617764E-03  4.3607168E-05  1.310E-05  0.7938  4.697094   -5.054  0.276615  7.650521  5.4882049E-01  4.3748951E-01  8.1187086E-05  2.2319408E-05  8.0662672E-03  2.1159696E-04  3.2671451E-07  8.5169676E-10  1.8412057E-03  3.2320870E-06  2.512E-05  1.531E-05  1.762E-05  9.869E-01  1.021E+00  8.64E+02  1.01E+03  1.70E+02  0.291585  0.382889  0.0000000E+00  2.3119825682E+00       4.011    15.66  -10.5962   -6.1287   -1.1963   -0.3655   -0.1571   -0.4622   -0.2483   -0.0403   -1.0483   -0.0848   -0.3202    0.3950         1   -4.4675
 23  1.125634465860931E+06   91.295260  6.141264  4.697654  6.4695534E-01  3.3922362E-01  5.7324785E-04  2.3637117E-05  6.0330153E-03  1.8733447E-03  1.4591544E-06  2.9027148E-06  1.8602870E-03  3.9488348E-05  1.347E-05  0.7955  4.697654   -5.047  0.278458  7.651155  5.4080422E-01  4.4550677E-01  8.1701389E-05  2.2449940E-05  8.0739584E-03  2.0197692E-04  3.0924918E-07  7.7038412E-10  1.8397161E-03  3.2438599E-06  2.447E-05  1.475E-05  1.700E-05  9.879E-01  1.020E+00  8.61E+02  1.01E+03  1.63E+02  0.281185  0.385436  0.0000000E+00  2.2034173094E+00       4.008    15.67  -10.6032   -6.1311   -1.1965   -0.3657   -0.1572   -0.4625   -0.2484   -0.0404   -1.0488   -0.0849   -0.3204    0.3953         1   -4.4720
 24  1.174717669716618E+06   90.850326  6.144076  4.698364  6.3923281E-01  3.4695934E-01  5.2315555E-04  2.3500023E-05  6.2383861E-03  1.7060252E-03  1.3483108E-06  2.6077048E-06  1.8587390E-03  3.5771077E-05  1.377E-05  0.7978  4.698364   -5.040  0.280256  7.651763  5.3280296E-01  4.5350893E-01  8.2231925E-05  2.2602275E-05  8.0805545E-03  1.9355791E-04  2.9388381E-07  7.6246424E-10  1.8382277E-03  3.2546064E-06  2.382E-05  1.410E-05  1.637E-05  9.888E-01  1.018E+00  8.59E+02  1.00E+03  1.56E+02  0.270896  0.387983  0.0000000E+00  2.0977818674E+00       4.005    15.68  -10.6102   -6.1325   -1.1967   -0.3659   -0.1573   -0.4629   -0.2486   -0.0404   -1.0495   -0.0850   -0.3207    0.3957         1   -4.4777
 25  1.223763669590585E+06   90.399112  6.146982  4.699300  6.3098144E-01  3.5522316E-01  4.7692561E-04  2.3384137E-05  6.4299514E-03  1.5492779E-03  1.2421068E-06  2.3351535E-06  1.8571016E-03  3.2341014E-05  1.402E-05  0.8002  4.699300   -5.033  0.282390  7.652477  5.2479316E-01  4.6151928E-01  8.2050856E-05  2.2561776E-05  8.0866877E-03  1.8684805E-04  2.8466616E-07  7.5176395E-10  1.8367365E-03  3.2839170E-06  2.315E-05  1.350E-05  1.577E-05  9.897E-01  1.016E+00  8.57E+02  1.00E+03  1.50E+02  0.259476  0.390504  0.0000000E+00  1.9958587078E+00       4.003    15.68  -10.6175   -6.1325   -1.1970   -0.3663   -0.1575   -0.4634   -0.2488   -0.0405   -1.0503   -0.0852   -0.3210    0.3961         1   -4.4849
 26  1.271759919201983E+06   89.950533  6.149655  4.700326  6.2233124E-01  3.6388471E-01  4.3563442E-04  2.3292950E-05  6.6032898E-03  1.4067070E-03  1.1430863E-06  2.0913953E-06  1.8553993E-03  2.9274860E-05  1.422E-05  0.8016  4.700326   -5.027  0.284314  7.653121  5.1677904E-01  4.6953414E-01  8.2661521E-05  2.2718244E-05  8.0917814E-03  1.8003177E-04  2.7205878E-07  6.7796847E-10  1.8352420E-03  3.2867552E-06  2.250E-05  1.289E-05  1.519E-05  9.907E-01  1.016E+00  8.56E+02  9.99E+02  1.41E+02  0.246898  0.392711  0.0000000E+00  1.8992797907E+00       4.002    15.66  -10.6241   -6.1313   -1.1974   -0.3666   -0.1577   -0.4640   -0.2490   -0.0405   -1.0512   -0.0854   -0.3214    0.3966         1   -4.4928
 27  1.320201799329490E+06   89.491013  6.152576  4.701406  6.1299505E-01  3.7323183E-01  3.9632485E-04  2.3216055E-05  6.7693918E-03  1.2697311E-03  1.0466233E-06  1.8590725E-06  1.8535754E-03  2.6358813E-05  1.439E-05  0.8039  4.701406   -5.019  0.286359  7.653798  5.0876944E-01  4.7754419E-01  8.2969123E-05  2.2808739E-05  8.0957425E-03  1.7499212E-04  2.6252851E-07  6.1213762E-10  1.8337468E-03  3.3151618E-06  2.184E-05  1.229E-05  1.462E-05  9.914E-01  1.014E+00  8.54E+02  9.97E+02  1.35E+02  0.236609  0.395023  0.0000000E+00  1.8054286147E+00       4.001    15.65  -10.6314   -6.1304   -1.1977   -0.3669   -0.1580   -0.4646   -0.2492   -0.0406   -1.0521   -0.0855   -0.3218    0.3971         1   -4.5011
 28  1.367484529099331E+06   89.035389  6.155288  4.702517  6.0362447E-01  3.8261230E-01  3.6119188E-04  2.3156267E-05  6.9186255E-03  1.1464082E-03  9.5878106E-07  1.6511965E-06  1.8517569E-03  2.3755216E-05  1.450E-05  0.8056  4.702517   -5.012  0.288377  7.654464  5.0076641E-01  4.8554772E-01  8.3340482E-05  2.2913247E-05  8.0999149E-03  1.6960886E-04  2.5286088E-07  6.0325618E-10  1.8322505E-03  3.3304026E-06  2.122E-05  1.178E-05  1.407E-05  9.922E-01  1.013E+00  8.52E+02  9.89E+02  1.29E+02  0.226457  0.397141  0.0000000E+00  1.7168229430E+00       4.000    15.62  -10.6382   -6.1286   -1.1981   -0.3673   -0.1582   -0.4652   -0.2494   -0.0406   -1.0531   -0.0857   -0.3222    0.3976         1   -4.5096
 29  1.413952056414926E+06   88.580478  6.157956  4.703807  5.9414580E-01  3.9209992E-01  3.2921879E-04  2.3108863E-05  7.0548430E-03  1.0337052E-03  8.7789434E-07  1.4618282E-06  1.8499282E-03  2.1389669E-05  1.456E-05  0.8071  4.703807   -5.006  0.290924  7.655303  4.9275766E-01  4.9355668E-01  8.2403443E-05  2.2666142E-05  8.1060534E-03  1.6415072E-04  2.4849132E-07  5.6967177E-10  1.8307503E-03  3.3317876E-06  2.060E-05  1.121E-05  1.355E-05  9.929E-01  1.012E+00  8.51E+02  9.88E+02  1.23E+02  0.217191  0.399216  0.0000000E+00  1.6328943452E+00       4.000    15.58  -10.6449   -6.1255   -1.1986   -0.3677   -0.1585   -0.4659   -0.2497   -0.0407   -1.0542   -0.0859   -0.3227    0.3982         1   -4.5194
 30  1.460871736901592E+06   88.114284  6.160870  4.704988  5.8429803E-01  4.0195628E-01  2.9884404E-04  2.3069246E-05  7.1842364E-03  9.2664636E-04  8.0083854E-07  1.2817758E-06  1.8480388E-03  1.9148087E-05  1.457E-05  0.8096  4.704988   -4.999  0.293039  7.655992  4.8475489E-01  5.0155980E-01  8.2829711E-05  2.2782210E-05  8.1088274E-03  1.6027631E-04  2.4081723E-07  5.8390248E-10  1.8292487E-03  3.3659548E-06  1.998E-05  1.068E-05  1.303E-05  9.936E-01  1.011E+00  8.50E+02  9.86E+02  1.17E+02  0.206252  0.401480  0.0000000E+00  1.5520221070E+00       3.999    15.56  -10.6522   -6.1237   -1.1990   -0.3681   -0.1587   -0.4666   -0.2499   -0.0407   -1.0552   -0.0861   -0.3232    0.3988         1   -4.5284
 31  1.506047093922230E+06   87.657801  6.163456  4.706152  5.7473338E-01  4.1152818E-01  2.7309655E-04  2.3040395E-05  7.2947915E-03  8.3489429E-04  7.3392901E-07  1.1290234E-06  1.8462100E-03  1.7249477E-05  1.452E-05  0.8110  4.706152   -4.992  0.295353  7.656746  4.7673207E-01  5.0958298E-01  8.2817798E-05  2.2775837E-05  8.1132668E-03  1.5523294E-04  2.3377823E-07  5.6506138E-10  1.8277405E-03  3.3673371E-06  1.940E-05  1.012E-05  1.255E-05  9.943E-01  1.010E+00  8.49E+02  9.79E+02  1.10E+02  0.194872  0.403497  0.0000000E+00  1.4764455758E+00       3.998    15.53  -10.6586   -6.1213   -1.1994   -0.3685   -0.1590   -0.4673   -0.2501   -0.0408   -1.0562   -0.0863   -0.3237    0.3994         1   -4.5374
