line                  time        mass     lg(L)  lg(Teff)        1H_surf       4He_surf       12C_surf       13C_surf       14N_surf       16O_surf       17O_surf       18O_surf      20Ne_surf      22Ne_surf  26Al_surf  Mcc/Mt   lg(Teff)  lg(Md)  lg(rhoc)    lg(Tc)         1H_cen        4He_cen        12C_cen        13C_cen        14N_cen        16O_cen        17O_cen        18O_cen       20Ne_cen       22Ne_cen   26Al_cen  Omeg_surf   Omeg_cen     Rp/Req   Md/Md(0)   v_crit1   v_crit2    v_equa  Om/Om_cr  Gamma_Ed  lg(Mdot_mech)             L_tot  log(g_pol)    R_pol     M_bol       M_V       U-B       B-V       V-R       V-I       J-K       H-K       V-K       G-V     Gbp-V     Grp-V     GFlag        BC
 10  1.588215687911512E+06   19.956609  4.649379  4.532565  7.1999870E-01  2.6595710E-01  2.2818116E-03  2.8097101E-05  6.6015987E-04  5.7182008E-03  2.2709874E-06  1.2893896E-05  1.8768895E-03  1.5176885E-04  2.493E-10  0.4382  4.532565   -7.542  0.715204  7.568268  6.4279420E-01  3.4343760E-01  5.2563659E-05  1.4328928E-05  7.5616048E-03  8.3391945E-04  2.9296657E-06  2.9278588E-09  1.8659867E-03  3.4167135E-07  1.378E-05  5.330E-05  6.670E-05  9.594E-01  1.047E+00  6.56E+02  9.55E+02  2.29E+02  0.502083  0.059095  0.0000000E+00  3.1343584214E-01       4.196     5.90   -6.8734   -3.6150   -1.1213   -0.3125   -0.1359   -0.3977   -0.2075   -0.0331   -0.8775   -0.0674   -0.2772    0.3408         1   -3.2584
 11  1.749949522764624E+06   19.951906  4.654680  4.531977  7.1999740E-01  2.6595830E-01  2.2805431E-03  2.8422126E-05  6.6154481E-04  5.7179228E-03  2.2762095E-06  1.2888261E-05  1.8768892E-03  1.5172993E-04  4.302E-10  0.4364  4.531977   -7.531  0.714588  7.568882  6.3470440E-01  3.5154040E-01  5.3281566E-05  1.4525283E-05  7.6513752E-03  7.3047898E-04  2.5528818E-06  2.6764244E-09  1.8650529E-03  2.9478512E-07  1.344E-05  5.270E-05  6.624E-05  9.594E-01  1.047E+00  6.53E+02  9.50E+02  2.28E+02  0.502094  0.059834  0.0000000E+00  3.1282974519E-01       4.188     5.95   -6.8867   -3.6315   -1.1207   -0.3123   -0.1358   -0.3975   -0.2073   -0.0331   -0.8769   -0.0674   -0.2770    0.3405         1   -3.2552
 12  1.918284738632153E+06   19.946888  4.660191  4.531409  7.1999510E-01  2.6596040E-01  2.2784448E-03  2.8932149E-05  6.6387589E-04  5.7174482E-03  2.2848568E-06  1.2878913E-05  1.8768888E-03  1.5166481E-04  6.821E-10  0.4345  4.531409   -7.520  0.714187  7.569618  6.2636370E-01  3.5989150E-01  5.3899115E-05  1.4695366E-05  7.7229487E-03  6.4793172E-04  2.2498870E-06  2.5729258E-09  1.8640980E-03  3.6790695E-07  1.300E-05  5.220E-05  6.573E-05  9.590E-01  1.047E+00  6.50E+02  9.45E+02  2.28E+02  0.504648  0.060614  0.0000000E+00  3.1217870010E-01       4.180     6.01   -6.9005   -3.6484   -1.1202   -0.3121   -0.1357   -0.3972   -0.2072   -0.0330   -0.8764   -0.0673   -0.2769    0.3403         1   -3.2521
 13  2.080018573485274E+06   19.941943  4.665733  4.530880  7.1999180E-01  2.6596350E-01  2.2755016E-03  2.9614966E-05  6.6719531E-04  5.7167626E-03  2.2969353E-06  1.2865800E-05  1.8768881E-03  1.5157281E-04  9.773E-10  0.4325  4.530880   -7.509  0.714028  7.570438  6.1810770E-01  3.6815610E-01  5.4454419E-05  1.4845117E-05  7.7830665E-03  5.7853748E-04  1.9981119E-06  2.0623032E-09  1.8631543E-03  3.2506243E-07  1.258E-05  5.160E-05  6.531E-05  9.589E-01  1.048E+00  6.47E+02  9.41E+02  2.27E+02  0.504813  0.061407  0.0000000E+00  3.1153202658E-01       4.173     6.06   -6.9143   -3.6651   -1.1197   -0.3120   -0.1356   -0.3970   -0.2071   -0.0330   -0.8759   -0.0672   -0.2767    0.3401         1   -3.2492
 14  2.237131441628293E+06   19.937019  4.671020  4.530272  7.1998700E-01  2.6596790E-01  2.2714605E-03  3.0514663E-05  6.7181374E-04  5.7157950E-03  2.3133905E-06  1.2847826E-05  1.8768870E-03  1.5144606E-04  1.321E-09  0.4307  4.530272   -7.499  0.713742  7.571177  6.1001260E-01  3.7625810E-01  5.5093749E-05  1.5024084E-05  7.8301038E-03  5.2391198E-04  1.7801867E-06  2.0824003E-09  1.8622305E-03  3.6952959E-07  1.215E-05  5.110E-05  6.484E-05  9.584E-01  1.048E+00  6.44E+02  9.36E+02  2.27E+02  0.507626  0.062175  0.0000000E+00  3.1088329538E-01       4.165     6.11   -6.9276   -3.6817   -1.1192   -0.3118   -0.1355   -0.3967   -0.2069   -0.0330   -0.8753   -0.0672   -0.2765    0.3399         1   -3.2459
 15  2.394574378822034E+06   19.931961  4.676531  4.529707  7.1998030E-01  2.6597410E-01  2.2659855E-03  3.1686182E-05  6.7815168E-04  5.7144463E-03  2.3354483E-06  1.2823537E-05  1.8768856E-03  1.5127411E-04  1.718E-09  0.4288  4.529707   -7.488  0.713705  7.571982  6.0181940E-01  3.8445700E-01  5.5504044E-05  1.5136148E-05  7.8690783E-03  4.7883803E-04  1.6167439E-06  1.8875577E-09  1.8612956E-03  3.8041888E-07  1.172E-05  5.050E-05  6.440E-05  9.584E-01  1.049E+00  6.41E+02  9.31E+02  2.26E+02  0.507793  0.062984  0.0000000E+00  3.1021156351E-01       4.157     6.17   -6.9413   -3.6985   -1.1186   -0.3116   -0.1354   -0.3965   -0.2068   -0.0330   -0.8747   -0.0671   -0.2764    0.3397         1   -3.2428
 16  2.554987937472260E+06   19.926674  4.682256  4.529123  7.1997160E-01  2.6598230E-01  2.2592136E-03  3.3078974E-05  6.8609395E-04  5.7127259E-03  2.3623766E-06  1.2793587E-05  1.8768838E-03  1.5106143E-04  2.119E-09  0.4271  4.529123   -7.476  0.713776  7.572899  5.9343870E-01  3.9284220E-01  5.5883451E-05  1.5240072E-05  7.9007257E-03  4.4216156E-04  1.4828057E-06  1.7296210E-09  1.8603384E-03  3.8993641E-07  1.126E-05  5.000E-05  6.393E-05  9.581E-01  1.049E+00  6.38E+02  9.27E+02  2.26E+02  0.509615  0.063837  0.0000000E+00  3.0950375535E-01       4.149     6.22   -6.9556   -3.7160   -1.1181   -0.3115   -0.1353   -0.3962   -0.2066   -0.0329   -0.8741   -0.0671   -0.2762    0.3395         1   -3.2396
 17  2.703519010296550E+06   19.921653  4.687660  4.528455  7.1996120E-01  2.6599200E-01  2.2515927E-03  3.4588198E-05  6.9514686E-04  5.7107264E-03  2.3922498E-06  1.2759985E-05  1.8768817E-03  1.5082229E-04  2.500E-09  0.4253  4.528455   -7.466  0.713879  7.573626  5.8530380E-01  4.0098140E-01  5.6222060E-05  1.5332061E-05  7.9302355E-03  4.0798656E-04  1.3601865E-06  1.5568778E-09  1.8594048E-03  3.4668094E-07  1.087E-05  4.950E-05  6.349E-05  9.578E-01  1.050E+00  6.35E+02  9.22E+02  2.26E+02  0.511157  0.064652  0.0000000E+00  3.0882590799E-01       4.141     6.28   -6.9692   -3.7333   -1.1175   -0.3113   -0.1352   -0.3959   -0.2065   -0.0329   -0.8735   -0.0670   -0.2760    0.3392         1   -3.2359
 18  2.855020704577322E+06   19.916405  4.693137  4.527830  7.1994840E-01  2.6600400E-01  2.2428480E-03  3.6257847E-05  7.0566824E-04  5.7083529E-03  2.4260088E-06  1.2721537E-05  1.8768791E-03  1.5054822E-04  2.857E-09  0.4234  4.527830   -7.455  0.713958  7.574453  5.7708960E-01  4.0919870E-01  5.6518978E-05  1.5414941E-05  7.9522227E-03  3.8244895E-04  1.2656689E-06  1.5951913E-09  1.8584609E-03  4.0301886E-07  1.045E-05  4.900E-05  6.301E-05  9.572E-01  1.050E+00  6.32E+02  9.17E+02  2.26E+02  0.514326  0.065489  0.0000000E+00  3.0811196619E-01       4.133     6.33   -6.9828   -3.7504   -1.1169   -0.3111   -0.1351   -0.3957   -0.2063   -0.0329   -0.8729   -0.0669   -0.2758    0.3390         1   -3.2324
 19  3.005037088129851E+06   19.911076  4.698689  4.527164  7.1993290E-01  2.6601860E-01  2.2329347E-03  3.8081479E-05  7.1775746E-04  5.7055595E-03  2.4636405E-06  1.2678065E-05  1.8768760E-03  1.5023796E-04  3.203E-09  0.4218  4.527164   -7.444  0.714032  7.575256  5.6883760E-01  4.1745340E-01  5.7002543E-05  1.5549290E-05  7.9704554E-03  3.6088610E-04  1.1757275E-06  1.4046080E-09  1.8575091E-03  4.0196572E-07  1.005E-05  4.850E-05  6.256E-05  9.572E-01  1.051E+00  6.29E+02  9.13E+02  2.26E+02  0.514701  0.066349  0.0000000E+00  3.0738068756E-01       4.125     6.39   -6.9967   -3.7680   -1.1163   -0.3109   -0.1350   -0.3954   -0.2062   -0.0329   -0.8722   -0.0668   -0.2756    0.3388         1   -3.2287
 20  3.152082850225894E+06   19.905720  4.704293  4.526475  7.1991250E-01  2.6603800E-01  2.2208516E-03  4.0222916E-05  7.3270027E-04  5.7020144E-03  2.5086855E-06  1.2625201E-05  1.8768719E-03  1.4986030E-04  3.611E-09  0.4201  4.526475   -7.433  0.714309  7.576066  5.6057570E-01  4.2571770E-01  5.7267900E-05  1.5622249E-05  7.9870776E-03  3.4151194E-04  1.1053434E-06  1.3543062E-09  1.8565522E-03  3.9785867E-07  9.669E-06  4.800E-05  6.209E-05  9.566E-01  1.051E+00  6.26E+02  9.08E+02  2.26E+02  0.517887  0.067228  0.0000000E+00  3.0663931838E-01       4.117     6.45   -7.0107   -3.7859   -1.1156   -0.3107   -0.1349   -0.3951   -0.2060   -0.0328   -0.8715   -0.0668   -0.2754    0.3385         1   -3.2249
 21  3.299128612321943E+06   19.900228  4.709945  4.525809  7.1988850E-01  2.6606090E-01  2.2079100E-03  4.2433828E-05  7.4893547E-04  5.6980528E-03  2.5560225E-06  1.2568689E-05  1.8768673E-03  1.4945627E-04  3.970E-09  0.4182  4.525809   -7.422  0.714538  7.576907  5.5233850E-01  4.3395670E-01  5.7511052E-05  1.5689442E-05  7.9991722E-03  3.2733219E-04  1.0525286E-06  1.2792390E-09  1.8555948E-03  4.3645574E-07  9.284E-06  4.740E-05  6.162E-05  9.565E-01  1.051E+00  6.23E+02  9.03E+02  2.25E+02  0.518049  0.068126  0.0000000E+00  3.0587282259E-01       4.109     6.52   -7.0249   -3.8037   -1.1150   -0.3105   -0.1348   -0.3948   -0.2058   -0.0328   -0.8709   -0.0667   -0.2753    0.3383         1   -3.2212
 22  3.438153696485469E+06   19.894908  4.715283  4.525083  7.1986140E-01  2.6608680E-01  2.1945395E-03  4.4635818E-05  7.6595859E-04  5.6937731E-03  2.6039510E-06  1.2510395E-05  1.8768622E-03  1.4903924E-04  4.298E-09  0.4166  4.525083   -7.412  0.714834  7.577725  5.4421100E-01  4.4208610E-01  5.7755566E-05  1.5756156E-05  8.0123248E-03  3.1194546E-04  9.9632200E-07  1.2194572E-09  1.8546446E-03  4.2302460E-07  8.945E-06  4.690E-05  6.120E-05  9.563E-01  1.052E+00  6.20E+02  8.98E+02  2.25E+02  0.519535  0.068986  0.0000000E+00  3.0512404753E-01       4.100     6.58   -7.0382   -3.8211   -1.1143   -0.3103   -0.1347   -0.3945   -0.2057   -0.0328   -0.8701   -0.0666   -0.2750    0.3380         1   -3.2171
 23  3.582525899270683E+06   19.889246  4.720982  4.524333  7.1982720E-01  2.6611970E-01  2.1792856E-03  4.7058856E-05  7.8567502E-04  5.6886606E-03  2.6574885E-06  1.2443967E-05  1.8768559E-03  1.4856375E-04  4.638E-09  0.4150  4.524333   -7.401  0.715198  7.578579  5.3596900E-01  4.5032910E-01  5.7967462E-05  1.5814945E-05  8.0200290E-03  3.0281944E-04  9.6044796E-07  1.2214400E-09  1.8536775E-03  4.7012531E-07  8.582E-06  4.640E-05  6.071E-05  9.559E-01  1.052E+00  6.17E+02  8.93E+02  2.24E+02  0.521404  0.069916  0.0000000E+00  3.0432064877E-01       4.092     6.64   -7.0525   -3.8396   -1.1135   -0.3101   -0.1346   -0.3941   -0.2055   -0.0328   -0.8694   -0.0665   -0.2748    0.3377         1   -3.2129
 24  3.718877424123385E+06   19.883767  4.726394  4.523531  7.1978970E-01  2.6615590E-01  2.1640945E-03  4.9388161E-05  8.0561145E-04  5.6833264E-03  2.7096534E-06  1.2377864E-05  1.8768491E-03  1.4809033E-04  4.931E-09  0.4133  4.523531   -7.391  0.715589  7.579425  5.2776930E-01  4.5853030E-01  5.8203408E-05  1.5879416E-05  8.0303162E-03  2.9071040E-04  9.1631477E-07  1.1208899E-09  1.8527091E-03  4.3796918E-07  8.269E-06  4.590E-05  6.026E-05  9.553E-01  1.052E+00  6.14E+02  8.89E+02  2.25E+02  0.524740  0.070811  0.0000000E+00  3.0353625366E-01       4.083     6.70   -7.0660   -3.8577   -1.1127   -0.3098   -0.1345   -0.3938   -0.2053   -0.0327   -0.8686   -0.0665   -0.2746    0.3374         1   -3.2083
 25  3.860843423528835E+06   19.877924  4.732091  4.522705  7.1974410E-01  2.6620010E-01  2.1474653E-03  5.1849648E-05  8.2777889E-04  5.6772015E-03  2.7654553E-06  1.2305534E-05  1.8768410E-03  1.4757204E-04  5.213E-09  0.4114  4.522705   -7.380  0.715831  7.580275  5.1942010E-01  4.6688030E-01  5.8629116E-05  1.5997213E-05  8.0357912E-03  2.8377489E-04  8.8024842E-07  1.0032100E-09  1.8517188E-03  4.9026364E-07  7.934E-06  4.530E-05  5.977E-05  9.552E-01  1.053E+00  6.11E+02  8.83E+02  2.24E+02  0.525197  0.071765  0.0000000E+00  3.0269216570E-01       4.074     6.77   -7.0802   -3.8766   -1.1119   -0.3096   -0.1344   -0.3934   -0.2051   -0.0327   -0.8678   -0.0664   -0.2744    0.3371         1   -3.2036
 26  3.993184609415279E+06   19.872346  4.737472  4.521870  7.1969200E-01  2.6625080E-01  2.1303341E-03  5.4298483E-05  8.5098068E-04  5.6705802E-03  2.8215764E-06  1.2231027E-05  1.8768320E-03  1.4703781E-04  5.507E-09  0.4099  4.521870   -7.370  0.716284  7.581084  5.1123710E-01  4.7506460E-01  5.8831582E-05  1.6054720E-05  8.0440925E-03  2.7398077E-04  8.4423737E-07  1.0356827E-09  1.8507423E-03  4.6631170E-07  7.648E-06  4.480E-05  5.931E-05  9.546E-01  1.053E+00  6.08E+02  8.79E+02  2.24E+02  0.528381  0.072678  0.0000000E+00  3.0187886482E-01       4.066     6.84   -7.0937   -3.8948   -1.1111   -0.3094   -0.1342   -0.3931   -0.2049   -0.0327   -0.8669   -0.0663   -0.2741    0.3368         1   -3.1989
 27  4.130338202061225E+06   19.866426  4.743151  4.521078  7.1962830E-01  2.6631300E-01  2.1114436E-03  5.6906634E-05  8.7698069E-04  5.6629165E-03  2.8819229E-06  1.2148850E-05  1.8768212E-03  1.4644820E-04  5.812E-09  0.4082  4.521078   -7.360  0.716750  7.581966  5.0299950E-01  4.8330260E-01  5.9020438E-05  1.6107793E-05  8.0477369E-03  2.6951724E-04  8.2442080E-07  1.0661742E-09  1.8497544E-03  5.3027595E-07  7.341E-06  4.420E-05  5.882E-05  9.546E-01  1.054E+00  6.05E+02  8.74E+02  2.23E+02  0.528278  0.073653  0.0000000E+00  3.0100878269E-01       4.057     6.91   -7.1079   -3.9135   -1.1103   -0.3091   -0.1341   -0.3927   -0.2047   -0.0326   -0.8661   -0.0662   -0.2739    0.3365         1   -3.1944
 28  4.260273184567894E+06   19.860680  4.748699  4.520204  7.1955740E-01  2.6638240E-01  2.0925394E-03  5.9428083E-05  9.0342669E-04  5.6548672E-03  2.9407495E-06  1.2066569E-05  1.8768094E-03  1.4585740E-04  6.100E-09  0.4066  4.520204   -7.349  0.717379  7.582838  4.9485590E-01  4.9144700E-01  5.9241328E-05  1.6167506E-05  8.0532975E-03  2.6281833E-04  7.9917420E-07  9.5351096E-10  1.8487716E-03  5.0888372E-07  7.074E-06  4.370E-05  5.838E-05  9.543E-01  1.055E+00  6.01E+02  8.69E+02  2.23E+02  0.530064  0.074619  0.0000000E+00  3.0015680379E-01       4.048     6.98   -7.1217   -3.9323   -1.1094   -0.3089   -0.1340   -0.3924   -0.2045   -0.0326   -0.8652   -0.0661   -0.2737    0.3362         1   -3.1894
 29  4.390208167074549E+06   19.854799  4.754227  4.519316  7.1947580E-01  2.6646240E-01  2.0728776E-03  6.1964159E-05  9.3137683E-04  5.6460935E-03  3.0003268E-06  1.1980920E-05  1.8767961E-03  1.4524190E-04  6.376E-09  0.4049  4.519316   -7.339  0.717929  7.583716  4.8665930E-01  4.9964420E-01  5.9429191E-05  1.6220406E-05  8.0576409E-03  2.5755937E-04  7.7726445E-07  1.0022165E-09  1.8477769E-03  5.5016075E-07  6.811E-06  4.310E-05  5.791E-05  9.540E-01  1.055E+00  5.98E+02  8.64E+02  2.22E+02  0.531471  0.075594  0.0000000E+00  2.9927725013E-01       4.039     7.05   -7.1356   -3.9512   -1.1085   -0.3086   -0.1338   -0.3920   -0.2043   -0.0326   -0.8643   -0.0660   -0.2734    0.3359         1   -3.1844
 30  4.522549352960973E+06   19.848665  4.760004  4.518367  7.1938180E-01  2.6655490E-01  2.0524277E-03  6.4513571E-05  9.6092864E-04  5.6365263E-03  3.0605690E-06  1.1891741E-05  1.8767810E-03  1.4460041E-04  6.629E-09  0.4033  4.518367   -7.329  0.718581  7.584634  4.7832640E-01  5.0797750E-01  5.9628930E-05  1.6275481E-05  8.0603417E-03  2.5415357E-04  7.6169239E-07  9.7047248E-10  1.8467592E-03  5.7818505E-07  6.549E-06  4.270E-05  5.741E-05  9.532E-01  1.055E+00  5.95E+02  8.58E+02  2.23E+02  0.535522  0.076625  0.0000000E+00  2.9835171491E-01       4.030     7.13   -7.1500   -3.9711   -1.1076   -0.3084   -0.1337   -0.3916   -0.2040   -0.0325   -0.8633   -0.0659   -0.2732    0.3355         1   -3.1789
 31  4.647431308370162E+06   19.842741  4.765486  4.517379  7.1927960E-01  2.6665570E-01  2.0323518E-03  6.6932223E-05  9.9042517E-04  5.6266829E-03  3.1179936E-06  1.1804074E-05  1.8767649E-03  1.4396908E-04  6.868E-09  0.4017  4.517379   -7.319  0.719143  7.585499  4.7015630E-01  5.1614820E-01  6.0039770E-05  1.6391131E-05  8.0642812E-03  2.4898714E-04  7.3419220E-07  9.3860115E-10  1.8457555E-03  5.9211616E-07  6.318E-06  4.210E-05  5.694E-05  9.533E-01  1.056E+00  5.92E+02  8.53E+02  2.22E+02  0.535402  0.077617  0.0000000E+00  2.9744862387E-01       4.020     7.20   -7.1637   -3.9904   -1.1065   -0.3081   -0.1336   -0.3912   -0.2038   -0.0325   -0.8623   -0.0658   -0.2729    0.3352         1   -3.1733
