line                  time        mass     lg(L)  lg(Teff)        1H_surf       4He_surf       12C_surf       13C_surf       14N_surf       16O_surf       17O_surf       18O_surf      20Ne_surf      22Ne_surf  26Al_surf  Mcc/Mt   lg(Teff)  lg(Md)  lg(rhoc)    lg(Tc)         1H_cen        4He_cen        12C_cen        13C_cen        14N_cen        16O_cen        17O_cen        18O_cen       20Ne_cen       22Ne_cen   26Al_cen  Omeg_surf   Omeg_cen     Rp/Req   Md/Md(0)   v_crit1   v_crit2    v_equa  Om/Om_cr  Gamma_Ed  lg(Mdot_mech)             L_tot  log(g_pol)    R_pol     M_bol       M_V       U-B       B-V       V-R       V-I       J-K       H-K       V-K       G-V     Gbp-V     Grp-V     GFlag        BC
 10  9.281826064247681E+06    6.999960  3.252143  4.311043  7.2000000E-01  2.6595590E-01  2.2831411E-03  2.7714644E-05  6.5876400E-04  5.7184750E-03  2.2656114E-06  1.2899722E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.2789  4.311043  -11.303  1.171355  7.480636  6.4458310E-01  3.4161140E-01  4.3061702E-05  1.1550378E-05  7.2693198E-03  1.1779854E-03  8.9642238E-06  6.2085035E-09  1.8768898E-03  1.5180834E-04  0.000E+00  7.697E-05  1.038E-04  9.589E-01  1.046E+00  5.21E+02  0.00E+00  1.83E+02  0.504862  0.006750  0.0000000E+00  4.0978357718E-02       4.252     3.28   -3.3804   -1.2416   -0.8215   -0.2439   -0.1011   -0.3090   -0.1489   -0.0226   -0.6243   -0.0479   -0.2210    0.2656         1   -2.1387
 11  1.020316913497030E+07    6.999956  3.257188  4.310340  7.1999990E-01  2.6595590E-01  2.2831148E-03  2.7728676E-05  6.5878068E-04  5.7184742E-03  2.2656451E-06  1.2899671E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.2768  4.310340  -11.284  1.170240  7.481085  6.3648260E-01  3.4972860E-01  4.3846120E-05  1.1760162E-05  7.3839019E-03  1.0467360E-03  7.8938609E-06  5.4947763E-09  1.8768898E-03  1.5180834E-04  0.000E+00  7.612E-05  1.031E-04  9.587E-01  1.046E+00  5.19E+02  0.00E+00  1.83E+02  0.506008  0.006829  0.0000000E+00  4.0978093930E-02       4.244     3.30   -3.3930   -1.2572   -0.8205   -0.2436   -0.1010   -0.3086   -0.1488   -0.0226   -0.6236   -0.0478   -0.2208    0.2653         1   -2.1358
 12  1.112451220569291E+07    6.999951  3.262219  4.309665  7.1999990E-01  2.6595590E-01  2.2830494E-03  2.7759751E-05  6.5882691E-04  5.7184714E-03  2.2657499E-06  1.2899532E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.2745  4.309665  -11.264  1.169178  7.481610  6.2848680E-01  3.5773790E-01  4.4427489E-05  1.1917907E-05  7.4759447E-03  9.4139035E-04  7.0258209E-06  4.9137346E-09  1.8768898E-03  1.5180834E-04  0.000E+00  7.530E-05  1.023E-04  9.585E-01  1.046E+00  5.17E+02  0.00E+00  1.82E+02  0.507189  0.006908  0.0000000E+00  4.0977816067E-02       4.237     3.33   -3.4055   -1.2726   -0.8196   -0.2433   -0.1008   -0.3083   -0.1486   -0.0226   -0.6229   -0.0477   -0.2206    0.2650         1   -2.1330
 13  1.202491566117181E+07    6.999946  3.267297  4.309002  7.1999980E-01  2.6595590E-01  2.2829239E-03  2.7813153E-05  6.5892324E-04  5.7184645E-03  2.2659888E-06  1.2899246E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.2723  4.309002  -11.244  1.168390  7.482180  6.2045070E-01  3.6578570E-01  4.5001007E-05  1.2071789E-05  7.5557942E-03  8.4988755E-04  6.2725188E-06  4.4106933E-09  1.8768898E-03  1.5180834E-04  0.000E+00  7.455E-05  1.017E-04  9.583E-01  1.047E+00  5.14E+02  0.00E+00  1.82E+02  0.508469  0.006990  0.0000000E+00  4.0977529881E-02       4.229     3.36   -3.4182   -1.2881   -0.8186   -0.2431   -0.1007   -0.3080   -0.1484   -0.0225   -0.6222   -0.0477   -0.2204    0.2647         1   -2.1301
 14  1.294625873189440E+07    6.999940  3.272638  4.308377  7.1999960E-01  2.6595600E-01  2.2827014E-03  2.7899094E-05  6.5910506E-04  5.7184499E-03  2.2664707E-06  1.2898708E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.2704  4.308377  -11.224  1.167775  7.482826  6.1230530E-01  3.7394080E-01  4.5507831E-05  1.2207919E-05  7.6216434E-03  7.7437883E-04  5.6437090E-06  3.9939818E-09  1.8768898E-03  1.5180834E-04  0.000E+00  7.377E-05  1.009E-04  9.580E-01  1.047E+00  5.12E+02  0.00E+00  1.82E+02  0.509905  0.007076  0.0000000E+00  4.0977220933E-02       4.222     3.39   -3.4316   -1.3041   -0.8178   -0.2428   -0.1006   -0.3077   -0.1482   -0.0225   -0.6215   -0.0476   -0.2202    0.2645         1   -2.1275
 15  1.382572257212962E+07    6.999935  3.277744  4.307755  7.1999930E-01  2.6595620E-01  2.2823466E-03  2.8024472E-05  6.5941074E-04  5.7184228E-03  2.2673247E-06  1.2897807E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.2684  4.307755  -11.204  1.167171  7.483441  6.0438720E-01  3.8186700E-01  4.5925178E-05  1.2320564E-05  7.6770114E-03  7.1089771E-04  5.1203775E-06  3.6450191E-09  1.8768898E-03  1.5180834E-04  0.000E+00  7.303E-05  1.003E-04  9.578E-01  1.047E+00  5.10E+02  0.00E+00  1.81E+02  0.511304  0.007160  0.0000000E+00  4.0976909598E-02       4.214     3.42   -3.4444   -1.3196   -0.8169   -0.2426   -0.1005   -0.3074   -0.1481   -0.0225   -0.6208   -0.0476   -0.2201    0.2642         1   -2.1248
 16  1.475125356590101E+07    6.999929  3.283160  4.307143  7.1999880E-01  2.6595660E-01  2.2817281E-03  2.8224978E-05  6.5996812E-04  5.7183687E-03  2.2689508E-06  1.2896166E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.2664  4.307143  -11.183  1.166668  7.484203  5.9626670E-01  3.8999390E-01  4.6349533E-05  1.2433460E-05  7.7204796E-03  6.6091662E-04  4.6931176E-06  3.3668355E-09  1.8768898E-03  1.5180834E-04  0.000E+00  7.226E-05  9.951E-05  9.575E-01  1.048E+00  5.08E+02  0.00E+00  1.81E+02  0.512991  0.007250  0.0000000E+00  4.0976563672E-02       4.206     3.45   -3.4579   -1.3358   -0.8160   -0.2423   -0.1004   -0.3071   -0.1479   -0.0225   -0.6201   -0.0475   -0.2199    0.2640         1   -2.1221
 17  1.557482747908929E+07    6.999924  3.288192  4.306522  7.1999820E-01  2.6595710E-01  2.2809506E-03  2.8458174E-05  6.6069513E-04  5.7182931E-03  2.2711435E-06  1.2894027E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.2644  4.306522  -11.164  1.166333  7.484858  5.8832240E-01  3.9794490E-01  4.6732577E-05  1.2536629E-05  7.7665132E-03  6.0807015E-04  4.2662941E-06  3.0794186E-09  1.8768898E-03  1.5180834E-04  0.000E+00  7.154E-05  9.891E-05  9.572E-01  1.048E+00  5.06E+02  0.00E+00  1.81E+02  0.514313  0.007334  0.0000000E+00  4.0976238650E-02       4.199     3.48   -3.4705   -1.3510   -0.8151   -0.2421   -0.1003   -0.3068   -0.1478   -0.0225   -0.6195   -0.0474   -0.2197    0.2637         1   -2.1195
 18  1.643063311383369E+07    6.999918  3.293392  4.305882  7.1999710E-01  2.6595800E-01  2.2798082E-03  2.8777155E-05  6.6179723E-04  5.7181714E-03  2.2745557E-06  1.2890785E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.2624  4.305882  -11.144  1.166090  7.485635  5.8029020E-01  4.0598240E-01  4.7023870E-05  1.2616815E-05  7.8023242E-03  5.6697798E-04  3.9238211E-06  2.8496085E-09  1.8768898E-03  1.5180834E-04  0.000E+00  7.086E-05  9.826E-05  9.569E-01  1.048E+00  5.03E+02  0.00E+00  1.81E+02  0.515882  0.007423  0.0000000E+00  4.0975882843E-02       4.191     3.51   -3.4835   -1.3667   -0.8142   -0.2418   -0.1001   -0.3065   -0.1476   -0.0224   -0.6188   -0.0474   -0.2195    0.2634         1   -2.1167
 19  1.726181124829768E+07    6.999912  3.298547  4.305232  7.1999570E-01  2.6595910E-01  2.2783331E-03  2.9162331E-05  6.6325932E-04  5.7180016E-03  2.2791790E-06  1.2886485E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.2605  4.305232  -11.125  1.165920  7.486398  5.7223640E-01  4.1404110E-01  4.7340268E-05  1.2702285E-05  7.8349720E-03  5.2942917E-04  3.6152031E-06  2.6427846E-09  1.8768898E-03  1.5180834E-04  0.000E+00  7.013E-05  9.764E-05  9.566E-01  1.049E+00  5.01E+02  0.00E+00  1.81E+02  0.517581  0.007511  0.0000000E+00  4.0975518463E-02       4.184     3.54   -3.4964   -1.3824   -0.8133   -0.2416   -0.1000   -0.3062   -0.1474   -0.0224   -0.6181   -0.0473   -0.2193    0.2632         1   -2.1140
 20  1.807451875755139E+07    6.999905  3.303605  4.304572  7.1999380E-01  2.6596070E-01  2.2764174E-03  2.9631275E-05  6.6520495E-04  5.7177650E-03  2.2854395E-06  1.2880760E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.2583  4.304572  -11.105  1.165747  7.487170  5.6421030E-01  4.2207140E-01  4.7636138E-05  1.2782418E-05  7.8636920E-03  4.9636718E-04  3.3449795E-06  2.4618953E-09  1.8768898E-03  1.5180834E-04  0.000E+00  6.941E-05  9.702E-05  9.564E-01  1.049E+00  4.99E+02  0.00E+00  1.81E+02  0.518999  0.007599  0.0000000E+00  4.0975142965E-02       4.176     3.57   -3.5090   -1.3978   -0.8124   -0.2413   -0.0999   -0.3059   -0.1472   -0.0224   -0.6174   -0.0473   -0.2191    0.2629         1   -2.1112
 21  1.892416751722571E+07    6.999898  3.309062  4.303929  7.1999140E-01  2.6596270E-01  2.2742244E-03  3.0137479E-05  6.6747885E-04  5.7174776E-03  2.2928573E-06  1.2874067E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.2565  4.303929  -11.085  1.165661  7.487974  5.5620830E-01  4.3007620E-01  4.7911005E-05  1.2856287E-05  7.8821815E-03  4.7495613E-04  3.1564498E-06  2.3422818E-09  1.8768898E-03  1.5180834E-04  0.000E+00  6.869E-05  9.634E-05  9.561E-01  1.049E+00  4.97E+02  0.00E+00  1.80E+02  0.520627  0.007695  0.0000000E+00  4.0974728969E-02       4.169     3.61   -3.5227   -1.4143   -0.8114   -0.2411   -0.0998   -0.3055   -0.1471   -0.0224   -0.6167   -0.0472   -0.2189    0.2626         1   -2.1084
 22  1.969993377605882E+07    6.999892  3.314036  4.303244  7.1998830E-01  2.6596540E-01  2.2714418E-03  3.0743380E-05  6.7042061E-04  5.7170921E-03  2.3025675E-06  1.2865401E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.2545  4.303244  -11.066  1.165632  7.488772  5.4815310E-01  4.3813500E-01  4.8156192E-05  1.2922975E-05  7.9065863E-03  4.4686693E-04  2.9319821E-06  2.1886059E-09  1.8768898E-03  1.5180834E-04  0.000E+00  6.801E-05  9.577E-05  9.558E-01  1.050E+00  4.95E+02  0.00E+00  1.80E+02  0.522238  0.007784  0.0000000E+00  4.0974330110E-02       4.161     3.64   -3.5351   -1.4296   -0.8105   -0.2408   -0.0997   -0.3052   -0.1469   -0.0224   -0.6159   -0.0471   -0.2187    0.2623         1   -2.1055
 23  2.056805316094342E+07    6.999884  3.319671  4.302609  7.1998420E-01  2.6596900E-01  2.2679262E-03  3.1466564E-05  6.7420422E-04  5.7165792E-03  2.3151813E-06  1.2854243E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.2524  4.302609  -11.045  1.165469  7.489626  5.4013000E-01  4.4615930E-01  4.8352365E-05  1.2978267E-05  7.9151512E-03  4.3684758E-04  2.8268581E-06  2.1276164E-09  1.8768898E-03  1.5180834E-04  0.000E+00  6.727E-05  9.501E-05  9.555E-01  1.050E+00  4.92E+02  0.00E+00  1.80E+02  0.523723  0.007886  0.0000000E+00  4.0973859117E-02       4.153     3.67   -3.5492   -1.4464   -0.8095   -0.2405   -0.0995   -0.3049   -0.1467   -0.0224   -0.6152   -0.0471   -0.2185    0.2621         1   -2.1027
 24  2.130687816935588E+07    6.999877  3.324613  4.301916  7.1997950E-01  2.6597310E-01  2.2641087E-03  3.2208852E-05  6.7838249E-04  5.7159945E-03  2.3292301E-06  1.2841907E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.2506  4.301916  -11.026  1.165717  7.490449  5.3201720E-01  4.5427540E-01  4.8621167E-05  1.3048690E-05  7.9372957E-03  4.1128265E-04  2.6268189E-06  1.9894474E-09  1.8768898E-03  1.5180834E-04  0.000E+00  6.664E-05  9.447E-05  9.552E-01  1.050E+00  4.90E+02  0.00E+00  1.80E+02  0.525332  0.007976  0.0000000E+00  4.0973435963E-02       4.145     3.70   -3.5615   -1.4617   -0.8085   -0.2403   -0.0994   -0.3046   -0.1465   -0.0223   -0.6145   -0.0470   -0.2183    0.2618         1   -2.0998
 25  2.204570317776830E+07    6.999870  3.329571  4.301201  7.1997390E-01  2.6597800E-01  2.2597497E-03  3.3013395E-05  6.8322468E-04  5.7152971E-03  2.3456230E-06  1.2827593E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.2485  4.301201  -11.008  1.165914  7.491291  5.2396200E-01  4.6233330E-01  4.8860349E-05  1.3113716E-05  7.9547853E-03  3.9104688E-04  2.4658185E-06  1.8801649E-09  1.8768898E-03  1.5180834E-04  0.000E+00  6.595E-05  9.391E-05  9.549E-01  1.051E+00  4.88E+02  0.00E+00  1.80E+02  0.526835  0.008067  0.0000000E+00  4.0972991084E-02       4.138     3.74   -3.5739   -1.4771   -0.8075   -0.2400   -0.0993   -0.3042   -0.1464   -0.0223   -0.6137   -0.0470   -0.2181    0.2615         1   -2.0968
 26  2.282146943660142E+07    6.999863  3.334910  4.300511  7.1996810E-01  2.6598320E-01  2.2553923E-03  3.3780931E-05  6.8812721E-04  5.7145732E-03  2.3623096E-06  1.2813082E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.2463  4.300511  -10.988  1.166099  7.492213  5.1599840E-01  4.7029830E-01  4.9041820E-05  1.3161720E-05  7.9640096E-03  3.8029708E-04  2.3667281E-06  1.8164193E-09  1.8768898E-03  1.5180834E-04  0.000E+00  6.524E-05  9.322E-05  9.546E-01  1.051E+00  4.86E+02  0.00E+00  1.79E+02  0.528625  0.008167  0.0000000E+00  4.0972499323E-02       4.130     3.77   -3.5873   -1.4934   -0.8065   -0.2397   -0.0992   -0.3039   -0.1462   -0.0223   -0.6129   -0.0469   -0.2179    0.2612         1   -2.0939
 27  2.351965906955109E+07    6.999855  3.339712  4.299765  7.1996070E-01  2.6598990E-01  2.2501002E-03  3.4668793E-05  6.9415841E-04  5.7136596E-03  2.3829377E-06  1.2795205E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.2446  4.299765  -10.970  1.166468  7.493071  5.0794300E-01  4.7835600E-01  4.9308066E-05  1.3235075E-05  7.9796177E-03  3.6214870E-04  2.2233571E-06  1.7206486E-09  1.8768898E-03  1.5180834E-04  0.000E+00  6.459E-05  9.273E-05  9.543E-01  1.051E+00  4.84E+02  0.00E+00  1.79E+02  0.530218  0.008258  0.0000000E+00  4.0972033374E-02       4.122     3.80   -3.5993   -1.5085   -0.8054   -0.2394   -0.0990   -0.3035   -0.1460   -0.0223   -0.6121   -0.0468   -0.2177    0.2609         1   -2.0908
 28  2.428434295325779E+07    6.999847  3.345026  4.299041  7.1995130E-01  2.6599830E-01  2.2436979E-03  3.5692654E-05  7.0154431E-04  5.7125126E-03  2.4083032E-06  1.2773280E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.2424  4.299041  -10.951  1.166616  7.493995  4.9988620E-01  4.8641380E-01  4.9552859E-05  1.3299523E-05  7.9854584E-03  3.5513622E-04  2.1509219E-06  1.6807388E-09  1.8768898E-03  1.5180834E-04  0.000E+00  6.388E-05  9.208E-05  9.540E-01  1.052E+00  4.81E+02  0.00E+00  1.79E+02  0.531799  0.008360  0.0000000E+00  4.0971496263E-02       4.114     3.84   -3.6126   -1.5248   -0.8043   -0.2391   -0.0989   -0.3031   -0.1458   -0.0223   -0.6113   -0.0468   -0.2174    0.2606         1   -2.0877
 29  2.496590902351828E+07    6.999839  3.349929  4.298278  7.1994210E-01  2.6600670E-01  2.2376526E-03  3.6614675E-05  7.0860050E-04  5.7113899E-03  2.4326196E-06  1.2752304E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.2407  4.298278  -10.933  1.167212  7.494884  4.9183340E-01  4.9446840E-01  4.9720627E-05  1.3346989E-05  7.9977511E-03  3.4091086E-04  2.0385691E-06  1.6014301E-09  1.8768898E-03  1.5180834E-04  0.000E+00  6.324E-05  9.158E-05  9.537E-01  1.052E+00  4.79E+02  0.00E+00  1.79E+02  0.533270  0.008454  0.0000000E+00  4.0970992232E-02       4.106     3.87   -3.6248   -1.5403   -0.8032   -0.2388   -0.0987   -0.3028   -0.1456   -0.0222   -0.6105   -0.0467   -0.2172    0.2603         1   -2.0845
 30  2.569734578184650E+07    6.999830  3.355124  4.297503  7.1993080E-01  2.6601700E-01  2.2306012E-03  3.7642775E-05  7.1692012E-04  5.7100357E-03  2.4613666E-06  1.2727537E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.2385  4.297503  -10.914  1.167465  7.495788  4.8376240E-01  5.0254020E-01  4.9894045E-05  1.3395720E-05  8.0030010E-03  3.3467820E-04  1.9763680E-06  1.5638663E-09  1.8768898E-03  1.5180834E-04  0.000E+00  6.252E-05  9.091E-05  9.534E-01  1.052E+00  4.77E+02  0.00E+00  1.78E+02  0.534881  0.008556  0.0000000E+00  4.0970423271E-02       4.098     3.91   -3.6378   -1.5565   -0.8020   -0.2385   -0.0986   -0.3024   -0.1454   -0.0222   -0.6096   -0.0466   -0.2170    0.2599         1   -2.0813
 31  2.637891185210690E+07    6.999822  3.360131  4.296732  7.1991920E-01  2.6602770E-01  2.2236440E-03  3.8613356E-05  7.2521394E-04  5.7086551E-03  2.4900842E-06  1.2702814E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.2365  4.296732  -10.895  1.168012  7.496711  4.7577250E-01  5.1053140E-01  5.0097533E-05  1.3449628E-05  8.0105252E-03  3.2581354E-04  1.8998789E-06  1.5139441E-09  1.8768898E-03  1.5180834E-04  0.000E+00  6.188E-05  9.036E-05  9.530E-01  1.053E+00  4.75E+02  0.00E+00  1.78E+02  0.536720  0.008655  0.0000000E+00  4.0969865280E-02       4.090     3.95   -3.6503   -1.5723   -0.8009   -0.2382   -0.0985   -0.3020   -0.1451   -0.0222   -0.6088   -0.0465   -0.2167    0.2596         1   -2.0781
