line                  time        mass     lg(L)  lg(Teff)        1H_surf       4He_surf       12C_surf       13C_surf       14N_surf       16O_surf       17O_surf       18O_surf      20Ne_surf      22Ne_surf  26Al_surf  Mcc/Mt   lg(Teff)  lg(Md)  lg(rhoc)    lg(Tc)         1H_cen        4He_cen        12C_cen        13C_cen        14N_cen        16O_cen        17O_cen        18O_cen       20Ne_cen       22Ne_cen   26Al_cen  Omeg_surf   Omeg_cen     Rp/Req   Md/Md(0)   v_crit1   v_crit2    v_equa  Om/Om_cr  Gamma_Ed  lg(Mdot_mech)             L_tot  log(g_pol)    R_pol     M_bol       M_V       U-B       B-V       V-R       V-I       J-K       H-K       V-K       G-V     Gbp-V     Grp-V     GFlag        BC
 10  3.163750045383608E+06   11.993677  4.010135  4.435773  7.1999990E-01  2.6595590E-01  2.2829341E-03  2.7800676E-05  6.5892651E-04  5.7184625E-03  2.2663565E-06  1.2899029E-05  1.8768898E-03  1.5180602E-04  2.379E-12  0.3410  4.435773   -8.670  0.918686  7.530009  6.4403270E-01  3.4217960E-01  4.5203416E-05  1.2264044E-05  7.4449953E-03  9.7754558E-04  5.0793716E-06  3.5685948E-09  1.8684685E-03  1.6789515E-07  6.645E-06  6.364E-05  8.376E-05  9.599E-01  1.045E+00  5.88E+02  8.72E+02  2.04E+02  0.499408  0.022565  0.0000000E+00  1.1940507805E-01       4.226     4.42   -5.2753   -2.5863   -1.0001   -0.2880   -0.1240   -0.3614   -0.1820   -0.0290   -0.7701   -0.0588   -0.2537    0.3100         1   -2.6891
 11  3.487223112144774E+06   11.992976  4.015473  4.435210  7.1999970E-01  2.6595610E-01  2.2826055E-03  2.7919412E-05  6.5920793E-04  5.7184367E-03  2.2676108E-06  1.2897889E-05  1.8768898E-03  1.5180173E-04  5.355E-12  0.3389  4.435210   -8.658  0.917871  7.530540  6.3599170E-01  3.5023490E-01  4.5885220E-05  1.2448975E-05  7.5442859E-03  8.6351496E-04  4.4604889E-06  3.1563208E-09  1.8677449E-03  1.9256699E-07  6.340E-06  6.300E-05  8.316E-05  9.596E-01  1.045E+00  5.85E+02  8.68E+02  2.04E+02  0.501078  0.022846  0.0000000E+00  1.1934462406E-01       4.219     4.45   -5.2887   -2.6024   -0.9993   -0.2878   -0.1239   -0.3612   -0.1818   -0.0289   -0.7694   -0.0588   -0.2536    0.3098         1   -2.6863
 12  3.818585765900122E+06   11.992237  4.021026  4.434678  7.1999930E-01  2.6595640E-01  2.2819615E-03  2.8130786E-05  6.5978910E-04  5.7183771E-03  2.2701767E-06  1.2895595E-05  1.8768897E-03  1.5179239E-04  1.002E-11  0.3369  4.434678   -8.646  0.917244  7.531167  6.2795760E-01  3.5828020E-01  4.6440616E-05  1.2599919E-05  7.6208181E-03  7.7557496E-04  3.9795105E-06  2.8470511E-09  1.8670304E-03  2.5151795E-07  6.023E-06  6.240E-05  8.258E-05  9.593E-01  1.046E+00  5.83E+02  8.64E+02  2.04E+02  0.502725  0.023141  0.0000000E+00  1.1928045489E-01       4.211     4.49   -5.3026   -2.6189   -0.9985   -0.2877   -0.1239   -0.3610   -0.1817   -0.0289   -0.7688   -0.0587   -0.2535    0.3097         1   -2.6837
 13  4.134169245667117E+06   11.991513  4.026382  4.434109  7.1999860E-01  2.6595700E-01  2.2809367E-03  2.8439992E-05  6.6075325E-04  5.7182694E-03  2.2743834E-06  1.2891871E-05  1.8768896E-03  1.5177629E-04  1.566E-11  0.3349  4.434109   -8.634  0.916779  7.531803  6.1975150E-01  3.6649690E-01  4.6992333E-05  1.2749022E-05  7.6943834E-03  6.9100941E-04  3.5238598E-06  2.5139530E-09  1.8662999E-03  1.7720417E-07  5.783E-06  6.174E-05  8.205E-05  9.591E-01  1.046E+00  5.80E+02  8.60E+02  2.03E+02  0.503999  0.023430  0.0000000E+00  1.1921709370E-01       4.204     4.53   -5.3160   -2.6351   -0.9976   -0.2876   -0.1238   -0.3608   -0.1815   -0.0289   -0.7681   -0.0587   -0.2534    0.3095         1   -2.6808
 14  4.449752725434121E+06   11.990769  4.031830  4.433587  7.1999740E-01  2.6595800E-01  2.2793626E-03  2.8880679E-05  6.6228547E-04  5.7180856E-03  2.2809793E-06  1.2886063E-05  1.8768895E-03  1.5174996E-04  2.208E-11  0.3328  4.433587   -8.622  0.916457  7.532506  6.1170050E-01  3.7455610E-01  4.7447077E-05  1.2872172E-05  7.7503433E-03  6.2662635E-04  3.1736845E-06  2.2703120E-09  1.8655879E-03  1.6878140E-07  5.539E-06  6.115E-05  8.152E-05  9.588E-01  1.046E+00  5.78E+02  8.56E+02  2.03E+02  0.505599  0.023727  0.0000000E+00  1.1915146971E-01       4.197     4.57   -5.3296   -2.6513   -0.9968   -0.2875   -0.1237   -0.3607   -0.1814   -0.0289   -0.7675   -0.0586   -0.2533    0.3094         1   -2.6783
 15  4.765336205201107E+06   11.990004  4.037306  4.433073  7.1999550E-01  2.6595970E-01  2.2770111E-03  2.9494245E-05  6.6464366E-04  5.7177852E-03  2.2909787E-06  1.2877280E-05  1.8768892E-03  1.5170854E-04  2.915E-11  0.3308  4.433073   -8.609  0.916176  7.533242  6.0366360E-01  3.8259950E-01  4.7813262E-05  1.2972535E-05  7.7951872E-03  5.7502950E-04  2.8913074E-06  2.0926364E-09  1.8648791E-03  2.1887943E-07  5.302E-06  6.054E-05  8.095E-05  9.585E-01  1.047E+00  5.75E+02  8.53E+02  2.03E+02  0.507028  0.024029  0.0000000E+00  1.1908343872E-01       4.189     4.61   -5.3433   -2.6676   -0.9961   -0.2873   -0.1237   -0.3605   -0.1812   -0.0288   -0.7669   -0.0586   -0.2532    0.3093         1   -2.6757
 16  5.070663221875676E+06   11.989242  4.042788  4.432509  7.1999290E-01  2.6596200E-01  2.2740254E-03  3.0224092E-05  6.6771548E-04  5.7173734E-03  2.3037996E-06  1.2866019E-05  1.8768888E-03  1.5165372E-04  3.501E-11  0.3288  4.432509   -8.597  0.916037  7.533980  5.9548830E-01  3.9078110E-01  4.8406008E-05  1.3134026E-05  7.8380861E-03  5.2529476E-04  2.5920700E-06  1.8739536E-09  1.8641559E-03  1.5345222E-07  5.113E-06  5.991E-05  8.047E-05  9.584E-01  1.047E+00  5.73E+02  8.49E+02  2.02E+02  0.508092  0.024336  0.0000000E+00  1.1901517598E-01       4.181     4.65   -5.3570   -2.6841   -0.9952   -0.2872   -0.1236   -0.3603   -0.1811   -0.0288   -0.7662   -0.0586   -0.2531    0.3091         1   -2.6729
 17  5.368889610255491E+06   11.988477  4.048161  4.431974  7.1998930E-01  2.6596520E-01  2.2702584E-03  3.1089855E-05  6.7168017E-04  5.7168180E-03  2.3200795E-06  1.2851689E-05  1.8768883E-03  1.5158215E-04  3.991E-11  0.3270  4.431974   -8.585  0.916033  7.534752  5.8741860E-01  3.9885600E-01  4.8689451E-05  1.3212546E-05  7.8739433E-03  4.8404748E-04  2.3717052E-06  1.7376912E-09  1.8634420E-03  1.7514495E-07  4.931E-06  5.930E-05  7.997E-05  9.581E-01  1.048E+00  5.70E+02  8.45E+02  2.02E+02  0.509484  0.024641  0.0000000E+00  1.1894608411E-01       4.174     4.69   -5.3704   -2.7002   -0.9944   -0.2871   -0.1236   -0.3601   -0.1809   -0.0288   -0.7656   -0.0585   -0.2530    0.3089         1   -2.6702
 18  5.667115998635314E+06   11.987690  4.053612  4.431445  7.1998460E-01  2.6596940E-01  2.2655158E-03  3.2117054E-05  6.7677507E-04  5.7160756E-03  2.3406562E-06  1.2833513E-05  1.8768876E-03  1.5148942E-04  4.385E-11  0.3250  4.431445   -8.573  0.916095  7.535566  5.7938910E-01  4.0688950E-01  4.8993049E-05  1.3294293E-05  7.9018009E-03  4.5186851E-04  2.1977290E-06  1.6138097E-09  1.8627313E-03  1.5575919E-07  4.755E-06  5.873E-05  7.947E-05  9.578E-01  1.048E+00  5.68E+02  8.41E+02  2.02E+02  0.511076  0.024953  0.0000000E+00  1.1887452351E-01       4.167     4.73   -5.3840   -2.7165   -0.9936   -0.2869   -0.1235   -0.3600   -0.1808   -0.0288   -0.7650   -0.0585   -0.2529    0.3088         1   -2.6676
 19  5.965342387015133E+06   11.986881  4.059095  4.430896  7.1997830E-01  2.6597510E-01  2.2595669E-03  3.3332055E-05  6.8328961E-04  5.7150911E-03  2.3665224E-06  1.2810550E-05  1.8768867E-03  1.5137018E-04  4.700E-11  0.3228  4.430896   -8.561  0.916145  7.536398  5.7135600E-01  4.1492580E-01  4.9239389E-05  1.3362430E-05  7.9241785E-03  4.2601474E-04  2.0561985E-06  1.5259855E-09  1.8620191E-03  2.0149873E-07  4.581E-06  5.814E-05  7.894E-05  9.575E-01  1.048E+00  5.65E+02  8.38E+02  2.02E+02  0.512576  0.025272  0.0000000E+00  1.1880033945E-01       4.159     4.77   -5.3977   -2.7329   -0.9928   -0.2868   -0.1234   -0.3598   -0.1806   -0.0287   -0.7643   -0.0584   -0.2527    0.3086         1   -2.6648
 20  6.249367518805441E+06   11.986088  4.064490  4.430310  7.1997060E-01  2.6598200E-01  2.2527784E-03  3.4643089E-05  6.9085371E-04  5.7139100E-03  2.3960624E-06  1.2784173E-05  1.8768857E-03  1.5123125E-04  4.892E-11  0.3210  4.430310   -8.549  0.916388  7.537236  5.6327710E-01  4.2300810E-01  4.9521696E-05  1.3437936E-05  7.9474506E-03  3.9908461E-04  1.9119560E-06  1.4233024E-09  1.8612988E-03  1.5745176E-07  4.444E-06  5.758E-05  7.849E-05  9.572E-01  1.049E+00  5.63E+02  8.34E+02  2.02E+02  0.514270  0.025589  0.0000000E+00  1.1872709237E-01       4.151     4.81   -5.4112   -2.7494   -0.9920   -0.2867   -0.1234   -0.3596   -0.1805   -0.0287   -0.7636   -0.0584   -0.2526    0.3085         1   -2.6619
 21  6.533392650595738E+06   11.985273  4.069948  4.429736  7.1996130E-01  2.6599050E-01  2.2449571E-03  3.6073345E-05  6.9971021E-04  5.7124838E-03  2.4300877E-06  1.2753590E-05  1.8768843E-03  1.5106827E-04  4.963E-11  0.3191  4.429736   -8.537  0.916689  7.538096  5.5519270E-01  4.3109510E-01  4.9769045E-05  1.3504391E-05  7.9655732E-03  3.7806894E-04  1.7976893E-06  1.3438202E-09  1.8605763E-03  1.6922198E-07  4.306E-06  5.698E-05  7.802E-05  9.570E-01  1.049E+00  5.60E+02  8.30E+02  2.01E+02  0.515708  0.025915  0.0000000E+00  1.1865119499E-01       4.144     4.86   -5.4249   -2.7659   -0.9911   -0.2865   -0.1233   -0.3594   -0.1803   -0.0287   -0.7630   -0.0584   -0.2525    0.3083         1   -2.6590
 22  6.823098285021840E+06   11.984419  4.075569  4.429132  7.1994960E-01  2.6600120E-01  2.2357471E-03  3.7667661E-05  7.1030274E-04  5.7107262E-03  2.4701119E-06  1.2717347E-05  1.8768827E-03  1.5087324E-04  4.953E-11  0.3173  4.429132   -8.524  0.916914  7.539017  5.4702260E-01  4.3926720E-01  5.0153199E-05  1.3612900E-05  7.9787781E-03  3.6243280E-04  1.6907159E-06  1.2782728E-09  1.8598436E-03  1.6731872E-07  4.165E-06  5.646E-05  7.750E-05  9.565E-01  1.049E+00  5.58E+02  8.26E+02  2.01E+02  0.518192  0.026254  0.0000000E+00  1.1857096223E-01       4.136     4.90   -5.4389   -2.7830   -0.9902   -0.2864   -0.1232   -0.3592   -0.1802   -0.0287   -0.7623   -0.0583   -0.2524    0.3082         1   -2.6559
 23  7.104283165494239E+06   11.983566  4.081028  4.428548  7.1993600E-01  2.6601370E-01  2.2256350E-03  3.9325906E-05  7.2210600E-04  5.7087099E-03  2.5139791E-06  1.2677304E-05  1.8768807E-03  1.5065603E-04  4.870E-11  0.3151  4.428548   -8.512  0.917167  7.539907  5.3896940E-01  4.4732210E-01  5.0341041E-05  1.3664495E-05  7.9906236E-03  3.4865302E-04  1.6142147E-06  1.2318239E-09  1.8591179E-03  1.9547560E-07  4.032E-06  5.589E-05  7.698E-05  9.562E-01  1.050E+00  5.55E+02  8.22E+02  2.01E+02  0.519782  0.026588  0.0000000E+00  1.1849017497E-01       4.128     4.94   -5.4526   -2.7996   -0.9893   -0.2862   -0.1232   -0.3590   -0.1800   -0.0286   -0.7616   -0.0583   -0.2522    0.3080         1   -2.6529
 24  7.372686915036082E+06   11.982729  4.086401  4.427942  7.1992060E-01  2.6602790E-01  2.2148481E-03  4.1005504E-05  7.3487105E-04  5.7064682E-03  2.5606677E-06  1.2634331E-05  1.8768786E-03  1.5042144E-04  4.744E-11  0.3134  4.427942   -8.500  0.917617  7.540797  5.3096940E-01  4.5532390E-01  5.0573163E-05  1.3726172E-05  8.0031895E-03  3.3398188E-04  1.5345841E-06  1.1731464E-09  1.8583925E-03  1.4039399E-07  3.923E-06  5.535E-05  7.653E-05  9.559E-01  1.050E+00  5.53E+02  8.19E+02  2.01E+02  0.521583  0.026920  0.0000000E+00  1.1841025249E-01       4.121     4.99   -5.4660   -2.8161   -0.9884   -0.2861   -0.1231   -0.3588   -0.1798   -0.0286   -0.7609   -0.0582   -0.2521    0.3078         1   -2.6499
 25  7.634700099112628E+06   11.981890  4.091702  4.427300  7.1990340E-01  2.6604390E-01  2.2034785E-03  4.2690685E-05  7.4849829E-04  5.7040115E-03  2.6097466E-06  1.2588772E-05  1.8768762E-03  1.5017149E-04  4.572E-11  0.3114  4.427300   -8.489  0.918122  7.541644  5.2286130E-01  4.6343390E-01  5.0797275E-05  1.3786512E-05  8.0160973E-03  3.1893241E-04  1.4545516E-06  1.1173449E-09  1.8576536E-03  1.3888943E-07  3.822E-06  5.472E-05  7.609E-05  9.558E-01  1.050E+00  5.50E+02  8.15E+02  2.01E+02  0.522335  0.027253  0.0000000E+00  1.1832947382E-01       4.113     5.03   -5.4793   -2.8327   -0.9875   -0.2859   -0.1230   -0.3586   -0.1797   -0.0286   -0.7601   -0.0582   -0.2520    0.3076         1   -2.6466
 26  7.909494414119736E+06   11.980985  4.097276  4.426647  7.1988190E-01  2.6606390E-01  2.1901672E-03  4.4566964E-05  7.6465712E-04  5.7010190E-03  2.6670198E-06  1.2535117E-05  1.8768732E-03  1.4987589E-04  4.394E-11  0.3093  4.426647   -8.477  0.918524  7.542585  5.1474470E-01  4.7155140E-01  5.0973107E-05  1.3834714E-05  8.0219806E-03  3.1195544E-04  1.4115250E-06  1.0941464E-09  1.8569112E-03  1.9787958E-07  3.697E-06  5.418E-05  7.555E-05  9.553E-01  1.051E+00  5.48E+02  8.11E+02  2.01E+02  0.524631  0.027606  0.0000000E+00  1.1824174056E-01       4.105     5.08   -5.4932   -2.8499   -0.9865   -0.2858   -0.1230   -0.3584   -0.1795   -0.0285   -0.7594   -0.0581   -0.2518    0.3074         1   -2.6433
 27  8.165117032731007E+06   11.980120  4.102645  4.425951  7.1985890E-01  2.6608550E-01  2.1767892E-03  4.6361538E-05  7.8109857E-04  5.6978918E-03  2.7243670E-06  1.2480874E-05  1.8768700E-03  1.4957604E-04  4.217E-11  0.3076  4.425951   -8.465  0.919178  7.543512  5.0657740E-01  4.7972020E-01  5.1199803E-05  1.3894875E-05  8.0320951E-03  3.0008077E-04  1.3470366E-06  1.0466166E-09  1.8561589E-03  1.4810491E-07  3.606E-06  5.361E-05  7.512E-05  9.550E-01  1.051E+00  5.45E+02  8.07E+02  2.00E+02  0.526370  0.027951  0.0000000E+00  1.1815714373E-01       4.097     5.12   -5.5066   -2.8669   -0.9855   -0.2856   -0.1229   -0.3581   -0.1793   -0.0285   -0.7585   -0.0581   -0.2517    0.3072         1   -2.6397
 28  8.429047386447119E+06   11.979203  4.108138  4.425234  7.1983230E-01  2.6611060E-01  2.1623434E-03  4.8208594E-05  7.9906330E-04  5.6943846E-03  2.7860392E-06  1.2421965E-05  1.8768664E-03  1.4924956E-04  4.010E-11  0.3055  4.425234   -8.453  0.919573  7.544482  4.9847560E-01  4.8782260E-01  5.1508658E-05  1.3984862E-05  8.0365662E-03  2.9449433E-04  1.2981506E-06  1.0248999E-09  1.8554089E-03  1.9067091E-07  3.496E-06  5.299E-05  7.461E-05  9.548E-01  1.052E+00  5.43E+02  8.03E+02  2.00E+02  0.527428  0.028309  0.0000000E+00  1.1806663744E-01       4.089     5.17   -5.5203   -2.8843   -0.9845   -0.2854   -0.1228   -0.3579   -0.1791   -0.0285   -0.7577   -0.0580   -0.2515    0.3070         1   -2.6361
 29  8.676362269953493E+06   11.978320  4.113493  4.424531  7.1980310E-01  2.6613820E-01  2.1475125E-03  5.0017938E-05  8.1771885E-04  5.6906474E-03  2.8490726E-06  1.2361146E-05  1.8768624E-03  1.4891178E-04  3.844E-11  0.3038  4.424531   -8.442  0.920239  7.545382  4.9054310E-01  4.9575610E-01  5.1703836E-05  1.4036543E-05  8.0428320E-03  2.8705011E-04  1.2554238E-06  9.9569520E-10  1.8546698E-03  1.5877622E-07  3.407E-06  5.248E-05  7.413E-05  9.543E-01  1.052E+00  5.40E+02  7.99E+02  2.00E+02  0.529885  0.028662  0.0000000E+00  1.1797876474E-01       4.081     5.22   -5.5337   -2.9013   -0.9834   -0.2852   -0.1227   -0.3577   -0.1789   -0.0284   -0.7569   -0.0580   -0.2514    0.3068         1   -2.6325
 30  8.929428662378620E+06   11.977392  4.118925  4.423825  7.1976920E-01  2.6617040E-01  2.1314758E-03  5.1885429E-05  8.3811948E-04  5.6864539E-03  2.9168972E-06  1.2295015E-05  1.8768579E-03  1.4854389E-04  3.679E-11  0.3019  4.423825   -8.430  0.920850  7.546348  4.8241700E-01  5.0388280E-01  5.1869966E-05  1.4082433E-05  8.0474638E-03  2.8151004E-04  1.2221604E-06  9.7620548E-10  1.8539083E-03  1.8871750E-07  3.312E-06  5.191E-05  7.365E-05  9.540E-01  1.052E+00  5.38E+02  7.95E+02  2.00E+02  0.531472  0.029024  0.0000000E+00  1.1788563397E-01       4.073     5.27   -5.5473   -2.9185   -0.9824   -0.2850   -0.1226   -0.3574   -0.1787   -0.0284   -0.7561   -0.0579   -0.2512    0.3066         1   -2.6288
 31  9.182495054803744E+06   11.976438  4.124491  4.423103  7.1973030E-01  2.6620750E-01  2.1143478E-03  5.3787886E-05  8.6015748E-04  5.6818028E-03  2.9889423E-06  1.2223982E-05  1.8768528E-03  1.4814821E-04  3.536E-11  0.3001  4.423103   -8.418  0.921566  7.547333  4.7430100E-01  5.1199930E-01  5.2070683E-05  1.4136032E-05  8.0505370E-03  2.7768988E-04  1.1953358E-06  9.5903524E-10  1.8531425E-03  1.6629873E-07  3.220E-06  5.135E-05  7.314E-05  9.537E-01  1.053E+00  5.35E+02  7.91E+02  2.00E+02  0.533367  0.029400  0.0000000E+00  1.1778911971E-01       4.064     5.32   -5.5612   -2.9361   -0.9813   -0.2849   -0.1225   -0.3572   -0.1785   -0.0284   -0.7552   -0.0579   -0.2511    0.3064         1   -2.6251
