line                  time        mass     lg(L)  lg(Teff)        1H_surf       4He_surf       12C_surf       13C_surf       14N_surf       16O_surf       17O_surf       18O_surf      20Ne_surf      22Ne_surf  26Al_surf  Mcc/Mt   lg(Teff)  lg(Md)  lg(rhoc)    lg(Tc)         1H_cen        4He_cen        12C_cen        13C_cen        14N_cen        16O_cen        17O_cen        18O_cen       20Ne_cen       22Ne_cen   26Al_cen  Omeg_surf   Omeg_cen     Rp/Req   Md/Md(0)   v_crit1   v_crit2    v_equa  Om/Om_cr  Gamma_Ed  lg(Mdot_mech)             L_tot  log(g_pol)    R_pol     M_bol       M_V       U-B       B-V       V-R       V-I       J-K       H-K       V-K       G-V     Gbp-V     Grp-V     GFlag        BC
 19  2.360395442548899E+06   24.782669  4.946545  4.561683  7.1991730E-01  2.6603500E-01  2.2346323E-03  3.9451345E-05  7.1591069E-04  5.7037990E-03  2.4246423E-06  1.2688752E-05  1.8768718E-03  1.5037526E-04  7.660E-09  0.4727  4.561683   -6.950  0.635532  7.589161  5.6822000E-01  4.1807320E-01  6.0265045E-05  1.6471019E-05  7.9797108E-03  3.4497561E-04  9.8216738E-07  1.8007851E-09  1.8554275E-03  6.7944350E-07  1.304E-05  4.400E-05  5.557E-05  9.585E-01  1.050E+00  6.59E+02  9.41E+02  2.32E+02  0.507128  0.094326  0.0000000E+00  4.4870649827E-01       4.110     7.26   -7.6164   -4.1528   -1.1458   -0.3219   -0.1408   -0.4115   -0.2146   -0.0343   -0.9066   -0.0709   -0.2862    0.3524         1   -3.4636
 20  2.478862096889647E+06   24.769196  4.952034  4.560916  7.1988810E-01  2.6606350E-01  2.2233911E-03  4.1737365E-05  7.3043759E-04  5.6994385E-03  2.4589331E-06  1.2639649E-05  1.8768658E-03  1.5002230E-04  9.121E-09  0.4713  4.560916   -6.939  0.635811  7.589933  5.6003630E-01  4.2625870E-01  6.0515342E-05  1.6541069E-05  7.9915955E-03  3.3101572E-04  9.3615715E-07  1.8620127E-09  1.8543826E-03  7.5569851E-07  1.253E-05  4.340E-05  5.505E-05  9.583E-01  1.051E+00  6.55E+02  9.35E+02  2.32E+02  0.508246  0.095576  0.0000000E+00  4.4652981438E-01       4.101     7.33   -7.6301   -4.1710   -1.1453   -0.3217   -0.1408   -0.4112   -0.2144   -0.0342   -0.9059   -0.0709   -0.2860    0.3522         1   -3.4590
 21  2.593507246251675E+06   24.755821  4.957475  4.560093  7.1985060E-01  2.6610010E-01  2.2108585E-03  4.4185118E-05  7.4706742E-04  5.6942017E-03  2.4960468E-06  1.2584860E-05  1.8768584E-03  1.4962323E-04  1.074E-08  0.4697  4.560093   -6.928  0.636221  7.590699  5.5165850E-01  4.3463870E-01  6.0776884E-05  1.6612201E-05  8.0068564E-03  3.1319048E-04  8.8067436E-07  1.6608859E-09  1.8533064E-03  7.1445808E-07  1.208E-05  4.280E-05  5.458E-05  9.581E-01  1.051E+00  6.52E+02  9.30E+02  2.31E+02  0.509293  0.096831  0.0000000E+00  4.4435285657E-01       4.092     7.41   -7.6437   -4.1896   -1.1447   -0.3215   -0.1406   -0.4109   -0.2142   -0.0342   -0.9051   -0.0708   -0.2858    0.3519         1   -3.4541
 22  2.710063148103069E+06   24.741876  4.963011  4.559263  7.1980210E-01  2.6614770E-01  2.1966831E-03  4.6847481E-05  7.6637879E-04  5.6878332E-03  2.5367152E-06  1.2522820E-05  1.8768490E-03  1.4916562E-04  1.254E-08  0.4681  4.559263   -6.917  0.636588  7.591499  5.4339670E-01  4.4290150E-01  6.1002856E-05  1.6675551E-05  8.0149375E-03  3.0360596E-04  8.4786864E-07  1.7172854E-09  1.8522425E-03  7.9884632E-07  1.160E-05  4.250E-05  5.405E-05  9.573E-01  1.051E+00  6.49E+02  9.25E+02  2.32E+02  0.513902  0.098126  0.0000000E+00  4.4206761430E-01       4.084     7.48   -7.6575   -4.2084   -1.1441   -0.3212   -0.1405   -0.4106   -0.2140   -0.0342   -0.9042   -0.0707   -0.2856    0.3516         1   -3.4491
 23  2.822797544975717E+06   24.728039  4.968489  4.558437  7.1974690E-01  2.6620200E-01  2.1825867E-03  4.9395502E-05  7.8609119E-04  5.6810389E-03  2.5758138E-06  1.2461042E-05  1.8768386E-03  1.4870441E-04  1.420E-08  0.4667  4.558437   -6.906  0.637041  7.592302  5.3517470E-01  4.5112480E-01  6.1223890E-05  1.6736048E-05  8.0238179E-03  2.9311960E-04  8.1384894E-07  1.5486948E-09  1.8511777E-03  7.9360184E-07  1.115E-05  4.180E-05  5.356E-05  9.577E-01  1.052E+00  6.45E+02  9.19E+02  2.30E+02  0.511933  0.099424  0.0000000E+00  4.3978207668E-01       4.074     7.56   -7.6712   -4.2270   -1.1435   -0.3210   -0.1404   -0.4103   -0.2138   -0.0341   -0.9034   -0.0706   -0.2854    0.3514         1   -3.4442
 24  2.933544759259435E+06   24.714104  4.973921  4.557551  7.1967900E-01  2.6626900E-01  2.1673343E-03  5.2050753E-05  8.0797958E-04  5.6731713E-03  2.6166329E-06  1.2394089E-05  1.8768261E-03  1.4819874E-04  1.599E-08  0.4652  4.557551   -6.895  0.637498  7.593099  5.2693970E-01  4.5936090E-01  6.1483893E-05  1.6809187E-05  8.0320236E-03  2.8333740E-04  7.7891959E-07  1.5618326E-09  1.8501061E-03  8.2799159E-07  1.073E-05  4.140E-05  5.306E-05  9.569E-01  1.051E+00  6.42E+02  9.13E+02  2.31E+02  0.516246  0.100728  0.0000000E+00  4.3746370263E-01       4.066     7.63   -7.6848   -4.2459   -1.1428   -0.3207   -0.1403   -0.4100   -0.2136   -0.0341   -0.9025   -0.0705   -0.2852    0.3511         1   -3.4389
 25  3.047421786120725E+06   24.699408  4.979562  4.556625  7.1959210E-01  2.6635490E-01  2.1502039E-03  5.4919895E-05  8.3322699E-04  5.6637139E-03  2.6607075E-06  1.2318745E-05  1.8768104E-03  1.4762306E-04  1.799E-08  0.4639  4.556625   -6.884  0.637873  7.593902  5.1868260E-01  4.6761850E-01  6.1895341E-05  1.6924525E-05  8.0354513E-03  2.7875093E-04  7.5572275E-07  1.5688705E-09  1.8490271E-03  9.0884371E-07  1.028E-05  4.080E-05  5.251E-05  9.566E-01  1.052E+00  6.38E+02  9.08E+02  2.30E+02  0.517977  0.102101  0.0000000E+00  4.3499865336E-01       4.056     7.71   -7.6989   -4.2656   -1.1422   -0.3205   -0.1402   -0.4096   -0.2134   -0.0341   -0.9016   -0.0704   -0.2850    0.3508         1   -3.4333
 26  3.152975575138327E+06   24.685443  4.984912  4.555648  7.1949290E-01  2.6645320E-01  2.1329421E-03  5.7702521E-05  8.5934342E-04  5.6535441E-03  2.7033137E-06  1.2242659E-05  1.8767928E-03  1.4703519E-04  1.999E-08  0.4624  4.555648   -6.873  0.638474  7.594701  5.1046010E-01  4.7584220E-01  6.2117218E-05  1.6984521E-05  8.0442407E-03  2.6836660E-04  7.2362484E-07  1.3260870E-09  1.8479457E-03  8.6228942E-07  9.912E-06  4.030E-05  5.204E-05  9.563E-01  1.052E+00  6.35E+02  9.02E+02  2.30E+02  0.519209  0.103419  0.0000000E+00  4.3263566110E-01       4.047     7.79   -7.7123   -4.2849   -1.1414   -0.3202   -0.1401   -0.4092   -0.2131   -0.0340   -0.9006   -0.0703   -0.2847    0.3505         1   -3.4274
 27  3.261934325091987E+06   24.670676  4.990421  4.554689  7.1937530E-01  2.6656990E-01  2.1147981E-03  6.0518795E-05  8.8750781E-04  5.6421721E-03  2.7461891E-06  1.2162492E-05  1.8767724E-03  1.4640914E-04  2.196E-08  0.4608  4.554689   -6.863  0.638993  7.595509  5.0219400E-01  4.8410890E-01  6.2327417E-05  1.7043910E-05  8.0485091E-03  2.6315272E-04  7.0436985E-07  1.4318569E-09  1.8468541E-03  9.4157518E-07  9.518E-06  3.970E-05  5.152E-05  9.562E-01  1.052E+00  6.31E+02  8.96E+02  2.29E+02  0.520065  0.104794  0.0000000E+00  4.3012015517E-01       4.037     7.88   -7.7261   -4.3044   -1.1407   -0.3199   -0.1399   -0.4088   -0.2129   -0.0340   -0.8997   -0.0702   -0.2844    0.3501         1   -3.4216
 28  3.370893075045645E+06   24.655535  4.996075  4.553700  7.1924140E-01  2.6670300E-01  2.0964090E-03  6.3266152E-05  9.1679034E-04  5.6299345E-03  2.7876722E-06  1.2081027E-05  1.8767495E-03  1.4576629E-04  2.382E-08  0.4595  4.553700   -6.852  0.639616  7.596368  4.9384760E-01  4.9245570E-01  6.2533176E-05  1.7100938E-05  8.0521878E-03  2.5861945E-04  6.8769957E-07  1.3720980E-09  1.8457456E-03  9.7966224E-07  9.140E-06  3.910E-05  5.100E-05  9.559E-01  1.053E+00  6.27E+02  8.90E+02  2.28E+02  0.521343  0.106225  0.0000000E+00  4.2752222679E-01       4.027     7.96   -7.7402   -4.3245   -1.1400   -0.3196   -0.1398   -0.4083   -0.2127   -0.0339   -0.8988   -0.0701   -0.2841    0.3497         1   -3.4157
 29  3.482203372740795E+06   24.639671  5.002298  4.552059  7.1907830E-01  2.6686520E-01  2.0764553E-03  6.6133604E-05  9.4938372E-04  5.6158585E-03  2.8304997E-06  1.1992373E-05  1.8767221E-03  1.4505952E-04  2.580E-08  0.4584  4.552059   -6.841  0.640895  7.595931  4.8566340E-01  5.0064020E-01  6.2997604E-05  1.7231732E-05  8.0533358E-03  2.5654323E-04  6.7050535E-07  1.3568225E-09  1.8446626E-03  1.0175717E-06  8.741E-06  3.840E-05  5.027E-05  9.557E-01  1.053E+00  6.23E+02  8.83E+02  2.27E+02  0.522857  0.107817  0.0000000E+00  4.2477409975E-01       4.015     8.08   -7.7557   -4.3502   -1.1387   -0.3190   -0.1395   -0.4075   -0.2123   -0.0339   -0.8973   -0.0699   -0.2836    0.3490         1   -3.4055
 30  3.595456652780384E+06   24.623111  5.008061  4.551075  7.1888490E-01  2.6705780E-01  2.0553532E-03  6.9047649E-05  9.8474368E-04  5.6001000E-03  2.8734283E-06  1.1898316E-05  1.8766901E-03  1.4430205E-04  2.781E-08  0.4573  4.551075   -6.830  0.641611  7.596840  4.7740840E-01  5.0889510E-01  6.3070228E-05  1.7246966E-05  8.0534543E-03  2.5629130E-04  6.7101728E-07  1.4174975E-09  1.8435638E-03  1.0891685E-06  8.351E-06  3.780E-05  4.970E-05  9.554E-01  1.053E+00  6.19E+02  8.77E+02  2.26E+02  0.524008  0.109318  0.0000000E+00  4.2188305720E-01       4.005     8.17   -7.7702   -4.3705   -1.1380   -0.3187   -0.1393   -0.4071   -0.2121   -0.0338   -0.8964   -0.0698   -0.2833    0.3486         1   -3.3996
 31  3.704921097931435E+06   24.606691  5.013828  4.550084  7.1867030E-01  2.6727170E-01  2.0343900E-03  7.1829015E-05  1.0207570E-03  5.5835723E-03  2.9137364E-06  1.1804555E-05  1.8766551E-03  1.4353956E-04  2.970E-08  0.4561  4.550084   -6.818  0.642368  7.597730  4.6919400E-01  5.1710960E-01  6.3100014E-05  1.7260128E-05  8.0555966E-03  2.5379779E-04  6.5961980E-07  1.3118481E-09  1.8424631E-03  1.1018704E-06  8.004E-06  3.710E-05  4.917E-05  9.560E-01  1.055E+00  6.15E+02  8.71E+02  2.24E+02  0.521160  0.110840  0.0000000E+00  4.1899020363E-01       3.994     8.26   -7.7846   -4.3907   -1.1373   -0.3183   -0.1390   -0.4065   -0.2119   -0.0338   -0.8955   -0.0696   -0.2829    0.3481         1   -3.3939
